unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,question_type,complexity_score
indonesian_content_4363,Apa yang mempengaruhi kecepatan CPU?,id,-0.386,0.219,1.0,0.333,0.6,0,1.766
indonesian_content_5114,Kapan Guglielmo I lahir?,id,0.364,-0.781,0.0,0.333,0.75,0,0.666
indonesian_content_3830,dimanakah Osias Beert dilahirkan?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_polar_455,Apakah Sukra seorang dewa dalam mitologi Hindu?,id,-0.362,0.518,0.0,0.0,0.625,1,0.781
indonesian_content_1488,berapakah tinggi Patung Buddha Mengshan?,id,0.764,-0.781,0.0,0.5,0.833,0,1.316
indonesian_polar_144,Apakah Salat Witir boleh dikerjakan setelah solat fardu?,id,0.084,-0.482,0.0,0.75,0.667,1,1.019
indonesian_content_10913,siapakah dewa utama dalam agama Buddha ?,id,-0.136,0.219,0.0,0.0,0.571,0,0.654
indonesian_polar_307,Apakah Krustasea dapat dikonsumsi manusia?,id,0.009,-0.482,0.0,0.75,0.667,1,0.944
indonesian_polar_212,Apakah Buddha mempercayai Kehidupan setelah kematian?,id,-0.291,0.518,0.0,0.75,0.714,1,1.691
indonesian_content_6597,Kapan Zainal Sabaruddin Nasution lahir ?,id,0.614,0.219,0.0,0.333,1.0,0,2.166
indonesian_polar_181,Apakah Perusahaan Jawatan Kereta Api termasuk BUMN?,id,0.352,1.518,0.0,0.75,0.875,1,3.495
indonesian_content_11316,siapakah istri George Herbert Walker Bush?,id,-0.47,2.219,0.0,0.0,0.714,0,2.463
indonesian_polar_371,Apakah dewa brahmana berasal dari kepercayaan Hindu ?,id,-0.076,-0.482,0.0,0.75,0.75,1,0.942
indonesian_polar_178,Adakah minum bir dapat menyebabkan kecanduan?,id,0.209,0.518,1.0,0.5,0.714,1,2.941
indonesian_content_10536,Kapan Raden Mas Soewardi Soerjaningrat lahir?,id,0.764,1.219,0.0,0.333,1.0,0,3.316
indonesian_polar_356,apakah ada populasi manusia di Pulau Selaru?,id,-0.362,0.518,0.0,0.5,0.75,1,1.406
indonesian_polar_218,apakah Dana desa masuk dalam Undang-Undang Desa?,id,-0.076,-0.482,0.0,0.75,0.75,1,0.942
indonesian_content_343,tahun berapakah Indonesia merdeka?,id,0.614,-0.781,0.0,0.5,0.8,0,1.133
indonesian_polar_397,Adakah Yesus Kristus disalib?,id,0.209,0.518,1.0,0.375,0.8,1,2.902
indonesian_content_9326,Siapakah Julie Brown?,id,-0.303,-0.781,0.0,0.0,0.5,0,-0.584
indonesian_polar_190,apakah Baitul Maqdis tempat Ibadah umat Yahudi?,id,-0.505,1.518,0.0,0.0,0.875,1,1.888
indonesian_polar_84,bisakah kita bertani di pinggir pantai?,id,-0.124,-0.482,0.0,0.75,0.429,1,0.573
indonesian_polar_76,Apakah smartphone adalah telepon genggam?,id,0.009,-0.482,0.0,0.0,0.667,1,0.194
indonesian_content_4478,Berapa luas Kepulauan Masalembo?,id,-0.636,-0.781,0.0,0.0,1.0,0,-0.417
indonesian_polar_48,Apakah Konversi dibolehkan di dalam Islam?,id,0.043,-0.482,0.0,0.75,0.571,1,0.882
indonesian_content_1444,siapakah yang menemukan ilmu Epistemologi?,id,-0.236,0.219,1.0,0.333,0.5,0,1.816
indonesian_content_9230,Kapan The Art Of War pertama kali dicetak?,id,0.935,1.219,0.0,0.5,1.0,0,3.654
indonesian_content_976,kapankah Amalric meninggal?,id,0.03,-0.781,0.0,0.333,0.75,0,0.332
indonesian_polar_338,Apakah kata dengan kalimat sama ?,id,-0.391,0.518,0.0,0.0,0.667,1,0.794
indonesian_polar_217,Apakah Jamur kuping bisa dimakan ?,id,0.409,-0.482,0.0,0.5,0.667,1,1.094
indonesian_content_11464,Di daerah bersuhu berapa tanaman temu mangga bisa hiup ?,id,0.989,0.219,1.0,0.25,0.778,0,3.236
indonesian_content_3160,Pernahkah Hamka dipenjara ?,id,0.03,-0.781,0.0,0.333,0.75,0,0.332
indonesian_content_8690,berapakah jumlah Gereja Katolik di Indonesia?,id,0.03,-0.781,0.0,0.0,0.714,0,-0.037
indonesian_content_413,Apa yang dimaksud dengan perangkat lunak?,id,-0.236,0.219,1.0,0.333,0.5,0,1.816
indonesian_polar_378,Apakah penyembuhan ambien memerlukan operasi ?,id,0.009,-0.482,0.0,0.75,0.833,1,1.11
indonesian_content_5854,dimanakah letak Bioskop terbesar di Indoensia?,id,0.197,0.219,0.0,0.0,0.571,0,0.987
indonesian_content_1072,berapakah jumlah huruf dalam bahasa mandarin?,id,-0.136,-0.781,0.0,0.0,0.714,0,-0.203
indonesian_polar_439,apakah Sidik jari setiap manusia berbeda?,id,0.209,-0.482,1.0,0.0,0.714,1,1.441
indonesian_polar_308,apakah Michael Schumacher masih mengikuti Grand Prix F1 Kanada 2005?,id,-0.191,2.518,0.0,1.0,0.818,1,4.145
indonesian_polar_248,pernahkah Israel diserang negara lain?,id,-0.391,-0.482,0.0,0.75,0.833,1,0.71
indonesian_content_4506,Berapa luas Kabupaten Wonogiri ?,id,-0.636,-0.781,0.0,0.0,1.0,0,-0.417
indonesian_content_7,Kapan PBB mulai terbentuk ?,id,-0.303,-1.781,1.0,0.25,1.0,0,0.166
indonesian_polar_82,Apakah ajaran Anikonisme mempercayai adanya tuhan?,id,-0.124,-0.482,1.0,0.5,0.857,1,1.751
indonesian_content_6281,Kapan peristiwa Brexit terjadi?,id,0.364,-0.781,0.0,0.333,1.0,0,0.916
indonesian_content_11389,kapankah Musik rock di perkenalkan di indonesia?,id,-0.065,0.219,0.0,0.0,0.5,0,0.654
indonesian_content_7752,siapakah presiden pertama republik indonesia?,id,-0.236,0.219,0.0,0.0,0.667,0,0.65
indonesian_content_7801,Berapa lama proses kebiri?,id,-0.303,-1.781,0.0,0.0,1.0,0,-1.084
indonesian_content_7137,Kapan Nusa tenggara timur berpisah dengan Nusa Tenggara Barat ?,id,0.239,0.219,0.0,0.5,0.889,0,1.847
indonesian_content_1563,Siapakah yang menjadi musuh supergirl ?,id,-0.236,0.219,1.0,0.333,0.5,0,1.816
indonesian_content_3679,berapakah luas Thailand?,id,-0.303,-0.781,0.0,0.0,0.75,0,-0.334
indonesian_content_3902,Kapan Hitoshi Iwaaki mulai menulis manga ?,id,-0.036,-0.781,1.0,0.333,1.0,0,1.516
indonesian_content_7812,Siapakah tokoh utama dalam Fairy Tail ?,id,-0.136,0.219,0.0,0.0,0.571,0,0.654
indonesian_content_11310,Dimana Liu Ju lahir?,id,0.364,-0.781,0.0,0.333,1.0,0,0.916
indonesian_polar_30,apakah bakteri bisa hidup di luar angkasa?,id,0.209,-0.482,0.0,0.75,0.625,1,1.102
indonesian_content_4584,dari manakah asal kata Maladewa?,id,-0.236,0.219,0.0,0.0,0.5,0,0.483
indonesian_content_11472,Siapa pendiri Institut Leimena?,id,-0.636,0.219,0.0,0.0,0.75,0,0.333
indonesian_content_11246,kapankah Konferensi Habitat III dilaksanakan?,id,0.564,0.219,0.0,0.333,0.667,0,1.783
indonesian_polar_234,Adakah bendungan dapat mencegah banjir?,id,0.009,-0.482,1.0,0.5,0.667,1,1.694
indonesian_content_11314,berapakah Jumlah Suku yang sudah punah di Indonesia?,id,0.114,0.219,1.0,0.333,0.556,0,2.222
indonesian_content_5580,siapakah pencipta Kereta rel listrik pertama?,id,-0.47,2.219,0.0,0.0,0.714,0,2.463
indonesian_content_723,Berapa kode telepon India?,id,-0.636,-0.781,0.0,0.0,1.0,0,-0.417
indonesian_polar_450,Apakah Nokia PC Suite memerlukan koneksi Internet?,id,0.066,0.518,0.0,0.75,0.875,1,2.209
indonesian_content_204,Berapa lama perayaan Paskah berlangsung?,id,0.864,-0.781,0.0,0.5,1.0,0,1.583
indonesian_content_1017,Siapa penulis Alkitab Ibrani?,id,-0.636,0.219,0.0,0.0,0.75,0,0.333
indonesian_content_11044,Siapakah yang memperkenalkan istilah Sekularisme pertama kali ?,id,-0.065,1.219,1.0,0.333,0.625,0,3.112
indonesian_content_4064,Kapan Teologi kontekstual mulai diterapkan di Indonesia?,id,0.03,0.219,1.0,0.333,0.857,0,2.439
indonesian_polar_260,Apakah koran bisa dijadikan bahan Kesenian dari barang bekas?,id,-0.124,0.518,0.0,0.75,0.7,1,1.844
indonesian_polar_34,apakah presiden soeharto menjalankan sistem diktatur di saat menjabat?,id,-0.013,-0.482,1.0,0.5,0.8,1,1.805
indonesian_content_2168,berapakah anggota Raelian tahun 2015?,id,-0.236,-0.781,0.0,0.0,0.667,0,-0.35
indonesian_polar_31,Apakah sistem pembelajaran virtual memerlukan internet?,id,0.209,0.518,0.0,0.75,0.857,1,2.334
indonesian_content_914,berapakah jumlah pesantren didunia?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_polar_149,apakah bahasa Tokharia sudah punah?,id,0.409,-0.482,0.0,0.5,0.667,1,1.094
indonesian_polar_343,Apakah Yesus disalib?,id,-0.124,-0.482,0.0,0.5,0.75,1,0.644
indonesian_content_2175,berapakah jumlah episode dalam Heart Series?,id,-0.136,-0.781,0.0,0.0,0.714,0,-0.203
indonesian_polar_9,apakah ganja mengandung zat adiktif?,id,-0.391,-0.482,0.0,0.75,0.833,1,0.71
indonesian_polar_313,Apakah agama Children of God diterima di Indonesia?,id,0.334,1.518,0.0,0.75,0.778,1,3.38
indonesian_content_6285,kapankah novel novel Harry Potter pertama kali diciptakan?,id,0.864,1.219,0.0,0.5,0.889,0,3.472
indonesian_polar_284,Apakah eceng termasuk tumbuhan perusak ?,id,-0.391,-0.482,0.0,0.75,0.833,1,0.71
indonesian_polar_160,apakah Xiao Baojuan mempunyai anak?,id,0.009,-0.482,0.0,0.75,0.833,1,1.11
indonesian_polar_262,Apakah kayu pohon Shorea dapat dijadikan perabot?,id,0.352,0.518,0.0,0.75,0.75,1,2.37
indonesian_content_10492,dari manakah asal Tantowi Yahya?,id,-0.036,-0.781,0.0,0.0,0.5,0,-0.317
indonesian_content_8890,Siapa penrbit film Spirited Away?,id,-0.636,0.219,0.0,0.0,0.8,0,0.383
indonesian_polar_19,apakah perjalanan waktu secara ilmiah bisa dilakukan?,id,0.924,0.518,0.0,0.5,0.625,1,2.567
indonesian_content_11321,Siapakah Perdana menteri Israel sebelum Yitzhak Shamir?,id,-0.065,0.219,0.0,0.0,0.625,0,0.779
indonesian_polar_5,Apakah perakam ketikan dapat menyebabkan pencurian kata sandi?,id,0.084,0.518,0.0,1.0,0.778,1,2.38
indonesian_polar_249,Apakah PT Kimia Farma Tbk. adalah perusahaan BUMN?,id,0.709,1.518,0.0,0.0,0.778,1,3.005
indonesian_content_7485,Berapakah jarak kota Malang ke Surabaya?,id,0.03,-0.781,0.0,0.0,0.714,0,-0.037
indonesian_polar_459,Apakah asam dehidroaskorbat dapat larut dalam etanol?,id,0.209,-0.482,0.0,0.75,0.625,1,1.102
indonesian_polar_393,Apakah Gunung Semeru tergolong gunung aktif ?,id,-0.124,-0.482,0.0,0.75,0.857,1,1.001
indonesian_polar_448,Apakah tebu dapat dijadikan minuman?,id,0.009,-0.482,0.0,0.75,0.667,1,0.944
indonesian_polar_387,Adakah Gilgames seorang Raja?,id,-0.291,0.518,0.0,0.5,0.6,1,1.327
indonesian_content_3174,siapakah pencipta Phineas dan Ferb?,id,-0.236,1.219,0.0,0.0,0.5,0,1.483
indonesian_content_242,Berapakah luas wilayah Hongnong?,id,-0.386,-0.781,0.0,0.0,0.6,0,-0.567
indonesian_polar_72,Apakah Material butiran berwujud zat padat?,id,-0.124,-0.482,0.0,0.75,0.857,1,1.001
indonesian_polar_133,apakah Jean Todt pernah menjadi pembalap professional?,id,0.066,-0.482,0.0,1.0,0.875,1,1.459
indonesian_polar_182,Apakah agama Shinto percaya terhadap dewa ?,id,0.043,-0.482,0.0,0.75,0.714,1,1.025
indonesian_polar_90,Bisakah SARS disembuhkan ?,id,0.209,-1.482,0.0,0.5,0.5,1,-0.273
indonesian_polar_93,apakah Fidiricu II mempunyai anak?,id,0.009,-0.482,0.0,0.75,0.667,1,0.944
indonesian_content_7602,Kapan Madrasah Aliyah Negeri Insan Cendekia pertama dibangun ?,id,0.935,2.219,0.0,0.5,1.0,0,4.654
indonesian_content_2721,Dimana Manusia bertopeng besi dipenjara?,id,-0.136,-1.781,1.0,0.333,1.0,0,0.416
indonesian_content_3891,Kapan cultuurstelsel diterapkan di Indonesia?,id,-0.136,-0.781,0.0,0.5,0.8,0,0.383
indonesian_polar_176,Apakah Kristen mempercayai Kehidupan setelah kematian?,id,-0.291,0.518,0.0,0.75,0.714,1,1.691
indonesian_content_1422,berapa lamakah proses pembuatan Perpustakaan Kongres Amerika Serikat?,id,-0.636,3.219,0.0,0.0,1.0,0,3.583
indonesian_content_10209,Siapakah bupati jombang kedua?,id,-0.386,0.219,0.0,0.0,0.6,0,0.433
indonesian_polar_28,Apakah Hindia Belanda sekarang disebut Indonesia?,id,0.209,-0.482,0.0,1.0,0.857,1,1.584
indonesian_polar_347,Apakah agama islam termasuk agama Monoteisme ?,id,-0.124,-0.482,0.0,0.75,0.857,1,1.001
indonesian_content_4083,Kapan Elon Musk lahir ?,id,0.364,-0.781,0.0,0.333,1.0,0,0.916
indonesian_content_7636,berapakah jumlah provinsi di dunia tahun 2015?,id,0.221,-0.781,0.0,0.0,0.625,0,0.065
indonesian_polar_71,apakah dinosaurus sudah hidup pada zaman Mesozoikum?,id,-0.076,-0.482,0.0,0.75,0.625,1,0.817
indonesian_polar_366,apakah David Émile Durkheim masih hidup?,id,-0.124,0.518,0.0,0.5,0.857,1,1.751
indonesian_polar_440,Apakah Baudouin seorang raja ?,id,-0.291,-0.482,0.0,0.0,0.4,1,-0.373
indonesian_polar_215,apakah kepercayaan Taoisme ada di Indonesia?,id,0.043,-0.482,0.0,0.75,0.714,1,1.025
indonesian_content_11007,Siapa pendiri DisneyToon ?,id,-0.636,-0.781,0.0,0.0,0.667,0,-0.75
indonesian_polar_186,apakah smartphone termasuk Pocket PC Phone?,id,-0.457,0.518,0.0,0.75,0.857,1,1.668
indonesian_polar_165,apakah Tuanku Imam Bonjol mempunyai anak?,id,0.495,-0.482,0.0,1.0,0.75,1,1.763
indonesian_content_1192,Kapan serial Scream pertama dirilis ?,id,0.864,-0.781,0.0,0.333,1.0,0,1.416
indonesian_polar_55,apakah vietnam menganut sitem demokrasi?,id,-0.391,-0.482,0.0,0.75,0.833,1,0.71
indonesian_polar_257,Apakah penyakit Hepatitis C dapat disembuhkan?,id,0.543,0.518,0.0,0.5,0.714,1,2.275
indonesian_polar_174,pernahkah Napoleon menikah?,id,-0.124,-0.482,0.0,0.5,0.75,1,0.644
indonesian_content_7908,Dimana tempat kelahiran Riichi Ueshiba?,id,-0.636,1.219,0.0,0.0,1.0,0,1.583
indonesian_polar_458,Apakah Urochordata adalah jenis hewan air?,id,-0.124,-0.482,0.0,0.0,0.714,1,0.108
indonesian_content_10335,Berapa luas daerah Balkan?,id,-0.636,-0.781,0.0,0.0,1.0,0,-0.417
indonesian_polar_157,apakah schizophrenia penyakit psikologi?,id,-0.541,0.518,0.0,0.0,0.6,1,0.577
indonesian_content_7100,ada berapakah jenis Lalat ?,id,0.114,0.219,0.0,0.167,0.8,0,1.3
indonesian_polar_140,Apakah Dildo terbuat dari Batu?,id,-0.191,-0.482,0.0,0.75,0.667,1,0.744
indonesian_polar_125,apakah kecanduan alkohol memungkinkan untuk terjadi?,id,0.043,-0.482,1.0,0.5,0.714,1,1.775
indonesian_polar_276,apakah ketam kenari bisa bernafas dalam air?,id,0.352,-0.482,0.0,1.0,0.625,1,1.495
indonesian_polar_2,Apakah Baladewa seorang manusia?,id,-0.291,0.518,0.0,0.0,0.4,1,0.627
indonesian_polar_32,Apakah Kitab Yosua dikarang manusia?,id,0.009,-0.482,0.0,0.75,0.833,1,1.11
indonesian_polar_334,Apakah Turki dan Turkistan adalah negara yang sama ?,id,0.459,0.518,0.0,0.0,0.556,1,1.533
indonesian_polar_304,Apakah agama Kristen menyakini kehidupan setelah mati?,id,-0.076,0.518,0.0,0.75,0.75,1,1.942
indonesian_content_4994,kapankah Yesus dilahirkan?,id,0.03,-0.781,0.0,0.333,0.75,0,0.332
indonesian_content_11406,siapakah yang menemukan Ötzi?,id,-0.136,-0.781,1.0,0.333,0.4,0,0.816
indonesian_content_11377,Kapan PDRM dibentuk ?,id,-0.136,-1.781,0.0,0.333,1.0,0,-0.584
indonesian_polar_230,apakah Masakan khas Kazakhstan menggunakan daging kuda?,id,0.209,-0.482,0.0,0.75,0.875,1,1.352
indonesian_content_4088,Kapankah manga muncul pertama kali di Jeoang,id,0.221,-0.781,0.0,0.667,0.75,0,0.857
indonesian_content_4220,Kapan Kaisar Liu Yilong lahir?,id,0.614,0.219,0.0,0.333,1.0,0,2.166
indonesian_polar_435,Apakah sistem windows digunakan untuk menggunakan Nokia PC Suite?,id,-0.235,1.518,1.0,0.625,0.8,1,3.708
indonesian_polar_452,Apakah biji wijen dapat dimakan manusia?,id,0.209,-0.482,0.0,0.75,0.714,1,1.191
indonesian_content_1926,Kapankah Reki Kawahara mulai menulis ?,id,0.164,-0.781,1.0,0.25,0.833,0,1.466
indonesian_polar_341,apakah dorce adalah seorang laki-laki?,id,0.609,-0.482,0.0,0.0,0.5,1,0.627
indonesian_content_10873,Siapakah sutradara Qayamat Ki Raat?,id,-0.436,1.219,0.0,0.0,0.667,0,1.45
indonesian_content_10237,Kapankah Jamie-Lee lahir ?,id,0.03,-0.781,0.0,0.333,0.75,0,0.332
indonesian_content_8331,Kapankah Walt Disney lahir ?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_content_3108,Berapa jumlah versi kisah Sampuraga?,id,-0.636,0.219,0.0,0.0,1.0,0,0.583
indonesian_content_5871,berapakah jumlah surah dalam al-Qur'an?,id,-0.136,-0.781,0.0,0.0,0.714,0,-0.203
indonesian_polar_275,Apakah mesin jet dan mesin roket termasuk dalam mesin pembakaran dalam?,id,0.482,0.518,0.0,0.75,0.667,1,2.417
indonesian_polar_254,apakah berbicara kepada diri sendiri termasuk salah satu bentuk Komunikasi intrapribadi ?,id,-0.154,1.518,1.0,0.5,0.583,1,3.447
indonesian_polar_342,apakah film pertama asli dari orang Indonesia?,id,-0.076,0.518,0.0,0.0,0.625,1,1.067
indonesian_polar_394,Apakah Pewarna indigo aman digunakan pada makanan?,id,0.209,-0.482,0.0,1.0,0.75,1,1.477
indonesian_polar_314,Adakah Pandemik sebuah virus?,id,-0.291,0.518,0.0,0.5,0.6,1,1.327
indonesian_content_2366,sayur apakah yang paling banyak mengandung vitamin a?,id,0.364,0.219,1.0,0.667,0.778,0,3.028
indonesian_content_7293,Berapa jumlah penari dalam seni tari Dayak?,id,-0.303,0.219,0.0,0.0,0.857,0,0.773
indonesian_content_7548,berapakah jumlah kecamatan di kabupaten Sukabumi?,id,-0.136,-0.781,0.0,0.0,0.714,0,-0.203
indonesian_content_10064,Siapa itu Tu Di Gong ?,id,-0.136,0.219,0.0,0.0,0.4,0,0.483
indonesian_polar_416,adakah mikroorganisme yang bisa bertahan di planet mars?,id,-0.166,1.518,1.0,0.5,0.556,1,3.408
indonesian_content_3989,berapakah suhu terdingin di Selat Malaka?,id,-0.136,-0.781,0.0,0.0,0.714,0,-0.203
indonesian_content_4249,berapakah durasi film Pulau Hantu?,id,-0.436,0.219,0.0,0.0,0.833,0,0.616
indonesian_polar_201,apakah kavaleri pasukan berkuda?,id,-0.541,-0.482,1.0,0.0,0.8,1,0.777
indonesian_polar_392,apakah Daspletosaurus bertelur?,id,-0.124,-0.482,0.0,0.5,0.75,1,0.644
indonesian_content_9036,dimanakah Akira Toriyama dilahirkan?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_content_9823,Kapankah Kadokawa Shoten berdiri ?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_content_693,siapakah pendiri Band Element ?,id,-0.386,0.219,0.0,0.0,0.6,0,0.433
indonesian_polar_0,Apakah Melissa Brannen telah ditemukan ?,id,0.409,-0.482,0.0,0.5,0.667,1,1.094
indonesian_content_2987,siapakah pencipta Gitar?,id,-0.303,-0.781,0.0,0.0,0.5,0,-0.584
indonesian_polar_433,apakah Livemocha termasuk sebuah situs gratis?,id,-0.291,-0.482,0.0,0.75,0.714,1,0.691
indonesian_polar_145,Apakah musik Okinawa merupakan musik tradisional ?,id,-0.124,-0.482,0.0,0.75,0.857,1,1.001
indonesian_content_1505,siapakah yang menciptakan jenis bahasa isyarat pertama kali?,id,-0.011,1.219,1.0,0.333,0.667,0,3.208
indonesian_polar_344,Apakah Nina Wang adalah seorang pengusaha ?,id,0.709,-0.482,0.0,0.0,0.571,1,0.798
indonesian_content_2976,Kapan Polikarpus lahir?,id,-0.136,-1.781,0.0,0.333,1.0,0,-0.584
indonesian_content_10416,Jamur apa yang tidak dapat dikonsumsi oleh manusia?,id,0.506,0.219,1.0,0.5,0.375,0,2.6
indonesian_content_10820,Bagaimanakah sistem pemerintahan di Jepang ?,id,-0.036,-0.781,0.0,0.0,0.667,0,-0.15
indonesian_content_1902,Apa yang dimaksud dengan gizi ?,id,-0.136,0.219,1.0,0.333,0.4,0,1.816
indonesian_content_1842,berapakah umur Heraklius Tua saat dia meninggal dunia?,id,0.114,-0.781,1.0,0.5,0.667,0,1.5
indonesian_polar_374,Apakah Binokular digunakan untuk mengamati Planet?,id,-0.291,-0.482,1.0,0.625,0.714,1,1.566
indonesian_polar_301,apakah Yogyakarta terletak di Provinsi Jawa Tengah?,id,-0.362,0.518,0.0,0.75,0.75,1,1.656
indonesian_polar_462,apakah Indonesia sudah memiliki jaringan 5G?,id,-0.124,-0.482,0.0,0.75,0.714,1,0.858
indonesian_polar_197,Apa nama candi terbesar di Indonesia?,id,-0.391,1.518,0.0,0.0,0.667,1,1.794
indonesian_content_3398,kapankah Amerika Serikat resmi menjadi negara?,id,0.364,-0.781,0.0,0.667,0.857,0,1.107
indonesian_content_5701,Kapan industri film muncul pertama kali ?,id,0.164,-0.781,0.0,0.5,1.0,0,0.883
indonesian_polar_242,Pernahkah tim sepak bola Jepang ikut dalam Piala dunia ?,id,0.209,1.518,0.0,0.75,0.8,1,3.277
indonesian_polar_225,apakah bahasa Yunani adalah bahasa tertua di dunia?,id,0.209,-0.482,0.0,0.0,0.667,1,0.394
indonesian_content_1130,Siapakah yang mendirikan Majelis Rasulullah ?,id,-0.236,0.219,1.0,0.333,0.5,0,1.816
indonesian_content_7074,Kapan Hayao Miyazaki mulai menjadi sutradara ?,id,-0.036,-0.781,1.0,0.333,1.0,0,1.516
indonesian_polar_437,apakah lumba-lumba termasuk mamalia?,id,-0.291,-0.482,0.0,0.75,0.8,1,0.777
indonesian_content_8560,Kapan Nokia Asha 308 dirilis?,id,0.614,0.219,0.0,0.333,0.8,0,1.966
indonesian_polar_402,Apakah Perhimpunan Anak adalah nama sebuah organisasi ?,id,0.209,-0.482,0.0,0.0,0.625,1,0.352
indonesian_content_4038,Siapakah direktur utama pertama Volkswagen ?,id,0.164,-0.781,0.0,0.0,0.667,0,0.05
indonesian_content_6467,Kapan ilmu anatomi ditemukan ?,id,0.364,-0.781,0.0,0.333,1.0,0,0.916
indonesian_content_8175,apa yang dimaksud dengan Etnografi ?,id,-0.136,0.219,1.0,0.333,0.4,0,1.816
indonesian_polar_173,apakah Yesus meninggal karena disalip?,id,-0.191,-0.482,1.0,0.5,0.667,1,1.494
indonesian_polar_414,Apakah orang yang mengeluarkan nifas boleh solat?,id,-0.219,1.518,1.0,0.75,0.625,1,3.674
