unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,question_type,complexity_score
indonesian_polar_17,Apakah gereja protestan berbeda dengan katolik?,id,0.043,-0.482,0.0,0.75,0.714,1,1.025
indonesian_polar_330,apakah Uni Soviet mengikuti perang dunia II?,id,-0.219,0.518,0.0,0.75,0.75,1,1.799
indonesian_content_83,berapakah luas Republik Afrika Selatan?,id,-0.436,0.219,0.0,0.0,0.833,0,0.616
indonesian_polar_154,apakah handphone termasuk teknologi komunikasi?,id,-0.391,-0.482,0.0,0.75,0.833,1,0.71
indonesian_polar_43,apakah Prof. Dr. Sutan Remy Sjahdeini mempunyai perusahaan?,id,1.459,1.518,0.0,0.75,0.889,1,4.616
indonesian_polar_153,apakah Foto esei digunakan untuk bidang jurnalisme fotografi?,id,-0.166,0.518,0.0,0.75,0.778,1,1.88
indonesian_content_4812,berapakah jumlah manga yang di buat Eiichiro Oda?,id,-0.136,0.219,1.0,0.5,0.667,0,2.25
indonesian_polar_327,apakah Command & Conquer: Generals mempunyai sekuel?,id,1.043,-0.482,0.0,1.0,0.857,1,2.418
indonesian_content_7925,bisakah Ejakulasi Dini Pria di obati?,id,0.03,-0.781,0.0,0.0,0.571,0,-0.18
indonesian_polar_333,Apakah Ludwig II pernah menjabat sebagai raja ?,id,0.209,-0.482,0.0,1.0,0.625,1,1.352
indonesian_content_9478,Di manakah letak Samudra hindia?,id,-0.236,-0.781,0.0,0.0,0.5,0,-0.517
indonesian_polar_47,Apakah Wawancara daring dapat dilakukan jarak jauh?,id,0.209,-0.482,0.0,1.0,0.75,1,1.477
indonesian_content_1181,kapankah Epistemologi dipelajari?,id,0.03,-0.781,0.0,0.333,0.75,0,0.332
indonesian_content_3948,dimanakah Jabir Ibn Hayyan dilahirkan?,id,0.564,0.219,0.0,0.333,0.833,0,1.949
indonesian_polar_441,apakah Yaman terletak di benua asia?,id,-0.291,-0.482,0.0,0.75,0.714,1,0.691
indonesian_content_1284,kapankah organisasi palang merah indonesia didirikan?,id,0.864,0.219,0.0,0.333,0.857,0,2.273
indonesian_polar_245,apakah Moldova memiliki wilayah laut?,id,-0.391,-0.482,0.0,0.75,0.833,1,0.71
indonesian_polar_274,Apakah Candy Candy pernah difilmkan ?,id,0.409,-0.482,0.0,0.75,0.833,1,1.51
indonesian_content_6985,berapakah berat Panzerkampfwagen VIII Maus?,id,-0.236,-0.781,0.0,0.0,0.667,0,-0.35
indonesian_polar_282,Apakah Theodore Beza pernah menulis buku?,id,0.209,-0.482,0.0,1.0,0.857,1,1.584
indonesian_polar_113,apakah orangutan terancam punah?,id,-0.291,-0.482,0.0,0.75,0.8,1,0.777
indonesian_content_9504,Siapa pembentuk Konfederasi Jerman?,id,-0.636,0.219,0.0,0.0,0.75,0,0.333
indonesian_content_9773,dimanakah Elena and the Secret of Avalor dibuat?,id,1.114,1.219,0.0,0.333,0.889,0,3.555
indonesian_content_2623,siapakah penerus tahta Basileios II?,id,-0.436,0.219,0.0,0.0,0.5,0,0.283
indonesian_polar_329,Apakah Penyakit Crohn perlu dioperasi?,id,0.409,-0.482,0.0,0.75,0.833,1,1.51
indonesian_content_11667,Kapan Johnny Hiromu Kitagawa lahir?,id,0.614,0.219,0.0,0.333,1.0,0,2.166
indonesian_polar_325,apakah Tubagus Alipan seorang anggota PKI?,id,-0.291,-0.482,0.0,0.0,0.714,1,-0.059
indonesian_content_10519,Berapa luas laut Shiraz?,id,-0.636,-0.781,0.0,0.0,1.0,0,-0.417
indonesian_content_10509,Adakah Turki Negara yang berbatasan dengan Laut Hitam?,id,-0.136,1.219,1.0,0.333,0.667,0,3.083
indonesian_polar_430,apakah Henri Lefebvre masih hidup?,id,-0.191,-0.482,1.0,0.25,0.833,1,1.41
indonesian_content_5656,Siapa pendiri KMBPalembang?,id,-0.636,-0.781,0.0,0.0,0.667,0,-0.75
indonesian_content_5774,Kapankah Piala FA pertama kali diselenggarakan ?,id,0.697,-0.781,0.0,0.5,0.857,0,1.273
indonesian_content_1075,kapankah bahasa sanskrit ditemukan di indonesia?,id,0.197,-0.781,0.0,0.5,0.714,0,0.63
indonesian_polar_360,"apakah Kenneth Ray ""Kenny"" Rogers mempunyai anak ?",id,1.352,0.518,0.0,0.75,0.875,1,3.495
indonesian_content_9440,Kapan peradaban Timur Dekat Kuno berlangsung?,id,0.764,1.219,0.0,0.333,1.0,0,3.316
indonesian_polar_244,Apakah ambien bisa disembuhkan ?,id,0.209,-0.482,0.0,0.5,0.6,1,0.827
indonesian_polar_385,Apakah Dildo terbuat dari Kayu?,id,-0.191,-0.482,0.0,0.75,0.667,1,0.744
indonesian_polar_321,apakah Sabino Arana mempelajari Ilmu Politik?,id,-0.124,-0.482,0.0,0.75,0.857,1,1.001
indonesian_content_1688,berapakah luas Brasil?,id,-0.303,-0.781,0.0,0.0,0.75,0,-0.334
indonesian_content_7642,Siapa pemeran utama Tutur Tinular versi 2011?,id,0.03,0.219,0.0,0.0,0.714,0,0.963
indonesian_polar_78,apakah kristen protestan juga melakukan perayaan misa?,id,0.066,-0.482,0.0,1.0,0.875,1,1.459
indonesian_content_10401,Kapan Friedrich Nietzsche meninggal?,id,0.364,-0.781,0.0,0.333,1.0,0,0.916
indonesian_polar_172,Apakah Urraca pernah menikah ?,id,0.209,-0.482,0.0,0.75,0.8,1,1.277
indonesian_content_7501,Kapan konsep Melayu Raya pertama diterapkan di Indonesia?,id,0.792,0.219,0.0,0.5,0.875,0,2.386
indonesian_content_10151,Berapa jumlah anggota dari G7?,id,-0.386,0.219,0.0,0.0,0.8,0,0.633
indonesian_content_10556,Di manakah letak Menara eiffel?,id,-0.236,-0.781,0.0,0.0,0.5,0,-0.517
indonesian_content_856,Berapa jumlah sungai yang berada di wilayah DKI Jakarta ?,id,-0.261,1.219,1.0,0.333,0.778,0,3.069
indonesian_polar_379,Apakah orang yang mengeluarkan nifas dibolehkan puasa?,id,0.495,0.518,1.0,0.625,0.75,1,3.388
indonesian_content_4588,Siapa pemimpin pertama Dinasti Umayyah ?,id,-0.386,0.219,0.0,0.0,0.8,0,0.633
indonesian_polar_114,Apakah perakam ketikan dapat menyebabkan pencurian data pribadi?,id,0.084,0.518,0.0,1.0,0.778,1,2.38
indonesian_polar_359,Apakah Laut Aegea masuk kedalam wilayah Yunani ?,id,-0.076,-0.482,0.0,0.75,0.75,1,0.942
indonesian_content_3539,Daun apakah yang digunakan untuk membungkus tape?,id,-0.065,0.219,2.0,0.333,0.5,0,2.987
indonesian_content_7941,Kapan Partai Buruh Malta berdiri ?,id,0.614,0.219,0.0,0.333,1.0,0,2.166
indonesian_content_3107,Kapan Taman Raya Bung Hatta diresmikan?,id,0.764,1.219,0.0,0.333,1.0,0,3.316
indonesian_polar_241,Apakah GSM pada sistem telepon menggunakan Time-Division Multiplexing?,id,0.334,0.518,0.0,0.75,0.778,1,2.38
indonesian_content_1403,Siapa presiden pertama Indonesia?,id,-0.303,-0.781,0.0,0.0,0.75,0,-0.334
indonesian_content_9198,Siapakah CEO pertama Isuzu?,id,-0.136,-0.781,0.0,0.0,0.6,0,-0.317
indonesian_polar_264,Apakah menggunakan bra saat tidur itu baik?,id,-0.219,-0.482,1.0,0.75,0.625,1,1.674
indonesian_content_11391,siapakah teman baik karakter SpongeBob SquarePants?,id,-0.303,1.219,0.0,0.0,0.714,0,1.63
indonesian_content_2274,Kapan Pertempuran Okinawa berakhir?,id,0.364,-0.781,0.0,0.333,1.0,0,0.916
indonesian_polar_202,apakah August Theis masih hidup?,id,-0.191,-0.482,1.0,0.25,0.833,1,1.41
indonesian_content_1311,dimanakah letak gereja tertua di dunia?,id,-0.136,1.219,0.0,0.0,0.714,0,1.797
indonesian_polar_192,Apakah tanaman Nilam dapat dikonsumsi manusia?,id,0.209,-0.482,0.0,0.75,0.714,1,1.191
indonesian_polar_59,apakah ada penyakit tumor pada tumbuhan?,id,-0.124,-0.482,0.0,0.75,0.714,1,0.858
indonesian_content_431,Kapankah UFO pertama kali ditemukan ?,id,0.564,-0.781,0.0,0.5,0.833,0,1.116
indonesian_content_777,Dimana letak Jam Gadang?,id,-0.636,0.219,0.0,0.0,0.75,0,0.333
indonesian_polar_87,Adakah Bintang merek bir?,id,-0.541,0.518,0.0,0.5,0.8,1,1.277
indonesian_content_7973,siapakah orang tua Aurangzeb?,id,-0.136,-0.781,0.0,0.0,0.6,0,-0.317
indonesian_polar_299,apakah badai la-nina dan el-nino sama?,id,0.043,0.518,0.0,0.0,0.714,1,1.275
indonesian_content_6468,Kapan Antoine-Laurent de Lavoisier lahir ?,id,0.614,0.219,0.0,0.333,1.0,0,2.166
indonesian_content_2485,Kapan situs Malaysiakini dirilis ?,id,0.364,-0.781,0.0,0.333,1.0,0,0.916
indonesian_content_4399,pernahkah Han Xin menikah ?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_polar_97,Apakah Yesus memiliki Ibu?,id,-0.291,-0.482,0.0,0.75,0.8,1,0.777
indonesian_polar_16,Apakah penggunaan Spotify berbayar ?,id,0.209,-0.482,0.0,0.5,0.8,1,1.027
indonesian_content_4377,Ada berapa jumlah vokalis dalam Musik gospel?,id,-0.136,0.219,0.0,0.167,0.857,0,1.107
indonesian_content_316,kapankah Super Junior dibentuk?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_polar_288,Apakah matahari termasuk bintang?,id,-0.291,-0.482,0.0,0.75,0.8,1,0.777
indonesian_content_3128,Kapan Wu Zetian meninggal?,id,0.364,-0.781,0.0,0.333,1.0,0,0.916
indonesian_content_11550,Kapan Kritik atas Nalar Murni diterbitkan?,id,0.964,0.219,0.0,0.333,0.833,0,2.349
indonesian_content_138,Dimanakah kantor pusat PT Djakarta Lloyd ?,id,-0.303,0.219,0.0,0.0,0.714,0,0.63
indonesian_content_1704,Berapa populasi Kota Vatikan tahun 2017?,id,-0.236,-0.781,0.0,0.0,0.833,0,-0.184
indonesian_polar_6,Apaakh kaset menggunakan pita magnetik?,id,-0.541,-0.482,0.0,0.75,1.0,1,0.727
indonesian_polar_363,bisakah semut berkomunikasi?,id,0.209,-1.482,0.0,0.5,0.5,1,-0.273
indonesian_content_12038,Dimana Kolonel Zulkifli Lubis lahir?,id,0.614,0.219,0.0,0.333,1.0,0,2.166
indonesian_polar_467,Apakah bakteri tidak baik bagi tubuh manusia?,id,-0.362,0.518,0.0,0.0,0.625,1,0.781
indonesian_content_3985,berapakah episode dari anime Naruto?,id,-0.236,-0.781,0.0,0.0,0.667,0,-0.35
indonesian_content_5561,Bagaimana cara mengerjakan Salat Witir?,id,-0.636,0.219,1.0,0.167,1.0,0,1.75
indonesian_polar_13,Apakah kesalahan yang dilakukan Mohammad Hatta sehingga dihukum pengasingan?,id,-0.235,1.518,2.0,0.625,0.7,1,4.608
indonesian_content_6231,Berapakah jumlah surah dalam al-Qur'an?,id,-0.136,-0.781,0.0,0.0,0.714,0,-0.203
indonesian_content_8431,berapakah wilayah kekuasaan Kesultanan Demak?,id,-0.436,0.219,0.0,0.0,0.833,0,0.616
indonesian_polar_148,Apakah Nicolas Erik Rosberg pernah menjuarai F1 ?,id,0.352,0.518,0.0,1.0,0.875,1,2.745
indonesian_polar_396,apakah Raden Adjeng Kartinipernah menikah?,id,0.409,0.518,0.0,0.5,0.833,1,2.26
indonesian_content_11687,berapakah jumlah kandungan gula dalam 100gr anggur?,id,0.221,-0.781,0.0,0.0,0.625,0,0.065
indonesian_polar_211,apakah biseksual penyakit?,id,-0.457,-0.482,0.0,0.0,0.5,1,-0.439
indonesian_polar_461,Apakah negara Nepal terletak di Himalaya?,id,0.043,-0.482,0.0,0.75,0.714,1,1.025
indonesian_content_7566,Siapa yang menandatangani Peraturan Presiden Republik Indonesia No. 10 tahun 1959?,id,0.364,2.219,1.0,0.333,0.636,0,4.552
indonesian_polar_70,Apakah Negasonic Teenage Warhead seorang mutan?,id,-0.124,-0.482,0.0,0.0,0.714,1,0.108
indonesian_content_8263,berapa lamakah proses pembuatan Harry Potter dan Batu Bertuah?,id,-0.386,2.219,0.0,0.0,0.889,0,2.722
indonesian_polar_259,bisakah Pemanfaatan mikroorganisme digunakan untuk kesehatan manusia?,id,0.209,-0.482,0.0,0.75,0.625,1,1.102
indonesian_content_9545,Kapan Blasius diangkat menjadi uskup?,id,-0.386,-0.781,1.0,0.333,1.0,0,1.166
indonesian_content_893,Kapan Rizal Mallarangeng lahir ?,id,0.364,-0.781,0.0,0.333,1.0,0,0.916
indonesian_content_2796,Siapa yang memenangi Pengepungan Baler?,id,-0.386,0.219,1.0,0.333,0.6,0,1.766
indonesian_polar_429,Apakah monster adalah dewa?,id,0.209,-0.482,0.0,0.0,0.6,1,0.327
indonesian_content_3656,Siapakah pemeran utama Si Buta Lawan Jaka Sembung?,id,-0.386,3.219,0.0,0.0,0.778,0,3.611
indonesian_polar_4,apakah Plato hidup di zaman yang sama dengan Aristoteles?,id,-0.013,0.518,0.0,0.75,0.6,1,1.855
indonesian_polar_64,Apakah William Adams masih hidup?,id,-0.191,0.518,0.0,0.25,0.667,1,1.244
indonesian_polar_384,Apakah permainan rugbi membutuhkan wasit ?,id,0.009,-0.482,0.0,0.75,0.833,1,1.11
indonesian_content_11524,kapankah kapal pertama diciptakan?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_content_8987,Ada berapa negara yang masuk ke dalam negara bangsa Arab ?,id,-0.081,2.219,1.0,0.25,0.7,0,4.088
indonesian_content_4654,Dimana Kekaisaran Trebizond didirikan?,id,0.364,-0.781,0.0,0.333,0.75,0,0.666
indonesian_content_10066,Berapa jauh jangkauan yang dapat dilakukan oleh telegraf untuk mengirim pesan ?,id,0.164,0.219,2.0,0.417,0.636,0,3.436
indonesian_polar_348,Apakah Observatorium Bosscha dibuka untuk tempat wisata?,id,-0.076,-0.482,0.0,0.75,0.75,1,0.942
indonesian_content_6400,berapakaj jumlah metal/logam di tabel periodik?,id,-0.236,0.219,0.0,0.167,0.833,0,0.983
indonesian_content_10290,siapakah orang tua Al-Musta'shim Billah?,id,-0.136,1.219,0.0,0.0,0.714,0,1.797
indonesian_content_8436,kapankah Republik Demokratik Somali didirikan?,id,0.564,0.219,0.0,0.333,0.833,0,1.949
indonesian_content_6579,kapankah RPG diciptakan?,id,0.03,-0.781,0.0,0.333,0.75,0,0.332
indonesian_polar_83,apakah Wikipedia situs yang di akses secara gratis?,id,-0.041,-0.482,1.0,1.0,0.556,1,2.033
indonesian_polar_109,apakah kerajaan romawi menggunakan bahasa Yunani?,id,-0.124,-0.482,0.0,0.75,0.857,1,1.001
indonesian_polar_297,Adakah E-commerce termasuk teknologi Informasi?,id,-0.191,0.518,1.0,0.5,0.833,1,2.66
indonesian_content_6465,Kapankah Sigmund Freud lahir ?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_content_8113,Berapa suhu normal tubuh manusia sehat ?,id,-0.236,-0.781,0.0,0.0,1.0,0,-0.017
indonesian_polar_268,Apakah virus Parvovirus mematikan ?,id,0.209,-0.482,0.0,0.5,0.8,1,1.027
indonesian_polar_175,Apakah Tuberkulosis dapat menular?,id,0.209,-0.482,0.0,0.5,0.6,1,0.827
indonesian_content_10942,Kapan Shanghai Transrapid dibuka umum?,id,0.114,-0.781,0.0,0.5,1.0,0,0.833
indonesian_polar_328,bisakah baja berkarat?,id,0.209,-1.482,0.0,0.5,0.5,1,-0.273
indonesian_polar_189,Apakah aplikasi VSCOCAM berbayar?,id,0.209,-0.482,0.0,0.5,0.8,1,1.027
indonesian_content_2668,berapakah jumlah kecamatan di kabupaten Solok Selatan?,id,-0.208,0.219,0.0,0.0,0.75,0,0.761
indonesian_polar_365,apakah Badak jawa terancam punah?,id,0.009,-0.482,0.0,0.75,0.833,1,1.11
indonesian_polar_61,Adakah waduk dapat dijadikan sumber air Irigasi?,id,-0.219,1.518,1.0,0.5,0.75,1,3.549
indonesian_content_6987,Kapan Kazimierz II lahir?,id,0.364,-0.781,0.0,0.333,0.75,0,0.666
indonesian_content_6746,Berapa populasi Sichuan?,id,-0.636,-1.781,0.0,0.0,1.0,0,-1.417
indonesian_polar_60,Apakah bisa Ular laut berperut kuning mematikan ?,id,1.066,1.518,1.0,0.375,0.75,1,4.709
indonesian_content_1484,Siapa nama vokalis The Beatles?,id,-0.636,1.219,0.0,0.0,0.8,0,1.383
indonesian_polar_73,apakah Indonesia negara Islam terbesar di dunia?,id,-0.076,1.518,0.0,0.0,0.75,1,2.192
indonesian_polar_240,apakah Sunan Kudus pernah menikah?,id,0.409,-0.482,0.0,0.75,0.833,1,1.51
indonesian_content_1534,Berapa lama Yoweri Kaguta Museveni menjabat presiden Uganda?,id,0.078,0.219,0.0,0.5,1.0,0,1.797
indonesian_content_6575,berapakah jumlah karakter wiracarita Mahabharata?,id,-0.436,0.219,0.0,0.0,0.833,0,0.616
indonesian_polar_345,apakah Command and Conquer mempunyai sekuel?,id,0.209,0.518,0.0,0.75,0.857,1,2.334
indonesian_polar_206,Apakah Windows Explorer menggunakan Nama NetBIOS?,id,-0.124,-0.482,0.0,0.75,0.857,1,1.001
indonesian_polar_116,Apakah Yamcha adalah tokoh antagonis ?,id,0.009,-0.482,0.0,0.0,0.667,1,0.194
indonesian_polar_398,Apakah karakter Avatar seorang laki laki?,id,-0.291,0.518,0.0,0.0,0.571,1,0.798
indonesian_polar_24,apakah Marga Raja Basa adalah marga kerajaan?,id,0.352,0.518,0.0,0.0,0.75,1,1.62
indonesian_polar_49,Apakah Ferit Orhan Pamuk pernah meraih penghargaan?,id,0.352,0.518,0.0,1.0,0.875,1,2.745
indonesian_polar_317,Apakah Alamat IP versi 4 digunakan pada komputer?,id,0.459,0.518,0.0,0.75,0.667,1,2.394
indonesian_content_6479,Berapa luas Kabupaten Pemalang?,id,-0.636,-0.781,0.0,0.0,1.0,0,-0.417
indonesian_polar_353,Adakah Iran termasuk dalam Liga Arab?,id,-0.291,0.518,1.0,0.5,0.714,1,2.441
indonesian_content_8737,Siapa pendiri Kastil Nottingham?,id,-0.636,0.219,0.0,0.0,0.75,0,0.333
indonesian_polar_41,Apakah Kerajaan Mataram merupakan kerajaan Hindu ?,id,-0.124,-0.482,0.0,0.75,0.857,1,1.001
indonesian_polar_14,apakah lelaki mempunyai hormon estrogen?,id,-0.391,-0.482,0.0,0.75,0.833,1,0.71
indonesian_content_164,Berapakah luas Kabupaten Kendal ?,id,-0.386,-0.781,0.0,0.0,0.8,0,-0.367
indonesian_polar_151,Aapakah merokok penyebab utama penyakit jantung koroner?,id,-0.505,1.518,0.0,0.5,0.875,1,2.388
indonesian_polar_162,Apakah Albert Einstein‎ filsuf berasal dari Jerman?,id,0.209,-0.482,0.0,1.0,0.75,1,1.477
indonesian_content_10821,Kenapa Negeri Naga Guntur dikenal sebagai Negeri Naga Guntur?,id,0.114,0.219,0.0,0.5,0.889,0,1.722
indonesian_polar_204,apakah ada kerajaan di kota Singaraja?,id,-0.457,0.518,0.0,0.5,0.714,1,1.275
indonesian_polar_310,"apakah Joseph Patrick ""Joe"" Kennedy mempunyai isteri?",id,1.781,-0.482,0.0,0.75,0.875,1,2.924
indonesian_polar_139,apakah limbah fosfat berbahaya bagi hewan?,id,0.043,-0.482,0.0,0.75,0.714,1,1.025
indonesian_content_8625,tahun berapakah M.net didirikan?,id,0.614,-0.781,0.0,0.5,0.8,0,1.133
indonesian_polar_468,apakah nabi Isma'il pernah menikah?,id,1.043,0.518,0.0,0.75,0.857,1,3.168
indonesian_content_5565,Berapa lama Kerajaan Singhasari berkuasa ?,id,0.864,-0.781,0.0,0.5,1.0,0,1.583
indonesian_content_8520,Berapa luas wilayah Probolinggo?,id,-0.636,-0.781,0.0,0.0,1.0,0,-0.417
indonesian_polar_306,Adakah proses Fotosintesis memerlukan cahaya matahari?,id,-0.124,0.518,1.0,0.5,0.857,1,2.751
indonesian_content_10731,Kapan Avatar: The Legend of Aang pertama tayang di Indonesia?,id,1.141,1.219,0.0,0.667,0.9,0,3.927
indonesian_polar_51,apakah ada manusia yang tinggal di Kepulauan kutub Svalbard?,id,-0.457,2.518,1.0,0.5,0.7,1,4.261
indonesian_content_6908,Apa yang dimaksud dengan cerita fiksi ?,id,-0.236,0.219,1.0,0.333,0.5,0,1.816
indonesian_polar_91,Apakah Louis Braille adalah seorang tunanetra ?,id,0.709,-0.482,0.0,0.0,0.571,1,0.798
indonesian_polar_339,apakah jerman pernah menjuarai liga sepakbola dunia?,id,-0.219,0.518,0.0,1.0,0.875,1,2.174
indonesian_polar_312,apakah komunikasi hewan bisa dipelajari oleh manusia?,id,0.209,-0.482,0.0,0.75,0.625,1,1.102
indonesian_content_2077,Siapa pendiri Sekolah Tinggi Agama Islam Nahdlatul Ulama Temanggung?,id,-0.386,3.219,0.0,0.0,0.889,0,3.722
indonesian_polar_67,Apakah Hirohito masih hidup?,id,0.209,-0.482,0.0,0.75,0.8,1,1.277
indonesian_content_561,Apa yang dimaksud dengan kepercayaan?,id,-0.136,0.219,1.0,0.333,0.4,0,1.816
indonesian_content_9299,Dimanakah Dinasti Jin berkuasa ?,id,0.364,-0.781,0.0,0.333,0.8,0,0.716
indonesian_content_9163,Apa yang dimaksud dengan aplikasi iOS?,id,-0.236,0.219,1.0,0.333,0.5,0,1.816
indonesian_polar_107,Apakah K'tut Tantri seorang penulis buku?,id,0.352,-0.482,0.0,0.0,0.75,1,0.62
indonesian_content_5759,Siapa ibu Yesus kristus?,id,-0.636,0.219,0.0,0.0,0.75,0,0.333
indonesian_polar_180,apakah palem memiliki buah?,id,-0.291,-0.482,0.0,0.75,0.8,1,0.777
indonesian_polar_322,apakah ada kerajaan yang berasal dari Jambi?,id,-0.362,1.518,1.0,0.5,0.625,1,3.281
indonesian_content_8282,Kapan Penghormatan Leluhur perlu dilakukan?,id,0.614,-0.781,0.0,0.5,1.0,0,1.333
indonesian_polar_221,Apaakh Nuzi nama daerah di Mesopotamia?,id,-0.591,2.518,0.0,0.0,0.833,1,2.76
indonesian_content_3265,berapakah luas kota Al-Khader?,id,-0.386,-0.781,0.0,0.0,0.8,0,-0.367
indonesian_polar_44,Apakah musik keroncong terkenal sampai keluar negeri ?,id,0.209,-0.482,0.0,0.0,0.75,1,0.477
indonesian_polar_63,apakah kalsium termasuk mineral?,id,-0.291,-0.482,0.0,0.75,0.8,1,0.777
indonesian_polar_355,Apakah orang yang mengeluarkan nifas dibolehkan melakukan hubungan suami istri?,id,0.109,1.518,1.0,0.5,0.818,1,3.945
indonesian_content_2421,Berapa jumlah kota di Venezuela?,id,-0.136,-0.781,0.0,0.0,0.8,0,-0.117
indonesian_content_1724,dimanakah Yerusalem terletak?,id,0.03,-0.781,0.0,0.333,0.75,0,0.332
indonesian_polar_35,Apakah Najelaa Shihab seorang dosen?,id,-0.191,-0.482,0.0,0.0,0.667,1,-0.006
indonesian_content_10595,Apa yang dimaksud dengan vestimentum ?,id,-0.136,0.219,1.0,0.333,0.4,0,1.816
indonesian_polar_346,bisakah kita mengganti Alamat IP pada komputer personal kita?,id,-0.013,-0.482,0.0,1.0,0.5,1,1.005
indonesian_polar_196,apakah Genghis Khan berasal dari Kekaisaran Mongol?,id,-0.076,-0.482,0.0,0.75,0.75,1,0.942
indonesian_polar_250,Apakah Bebandung sebuah puisi?,id,-0.291,-0.482,0.0,0.5,0.4,1,0.127
indonesian_polar_261,apakah bima termasuk karakter antagonis?,id,-0.391,-0.482,0.0,0.75,0.833,1,0.71
indonesian_content_8395,berapa lamakah Kekaisaran Mongolia berkuasa?,id,0.864,-0.781,0.0,0.5,1.0,0,1.583
indonesian_content_2732,Pada umur berapa Muhammad diangkat menjadi nabi ?,id,-0.136,-0.781,1.0,0.417,0.857,0,1.357
