unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
korean_content_6776,2019년까지 한국의 광고 중에 가장 긴 광고는 무엇인가?,ko,2.184,0.0,0.4,1.0,2.303,0,5.887
korean_polar_150,재즈는 아프리카계 미국인 특유의 음악성이 가미된 대중음악인가요?,ko,1.864,1.0,0.375,1.0,2.197,1,6.436
korean_content_4806,칼륨의 원소 기호는 무엇인가?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_content_447,역사상 가장 긴 형량을 선고받은 범죄자는 누구인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_content_2307,라파엘로 산치오 어디 죽었는가?,ko,-1.816,0.0,0.6,0.75,1.792,0,1.326
korean_polar_30,로마 제국 시대에 동성결혼이 합법적인가?,ko,-0.136,0.0,0.5,1.0,1.946,1,3.31
korean_polar_153,경동교회는 전례적 예배를 지향하는 교회인가요?,ko,-0.136,1.0,0.375,1.0,1.946,1,4.185
korean_polar_363,상피세포가 특수한 물질을 생산하는 기능을 갖게 된 선세포로 구성된 기관인가요?,ko,3.864,1.333,0.25,1.0,2.485,1,8.932
korean_polar_246,터키 의회는 내각제를 실시하고 있나요?,ko,-1.136,0.0,0.5,0.8,1.946,1,2.11
korean_content_7582,베트남에서 가장 큰 도시는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_5711,한국의 현재 대통령은 누구인가요?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_polar_0,로마의 면적은 서울시의 2배인가요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_content_5239,드라마 미생의 원작은 누구의 작품인가?,ko,0.184,0.0,0.4,0.8,1.946,0,3.33
korean_content_4119,독일에서 가장 큰 주는 어디인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_152,구리는 자기적 특성이 있는가?,ko,-1.136,0.0,0.0,1.0,1.792,1,1.656
korean_content_462,2019년 기준 동성결혼이 금지된 나라는 몇 개국인가?,ko,1.184,1.0,0.4,1.0,2.197,0,5.781
korean_content_3712,국무총리 당선 절차는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_content_1367,미식축구 공의 공식 무게는 몇 그램인가?,ko,0.184,0.0,0.4,1.0,2.079,0,3.663
korean_content_5253,청소년에게 가장 많은 형량을 선고한 미국의 주는 어디인가?,ko,2.184,1.0,0.3,1.0,2.303,0,6.787
korean_polar_307,코일 형태의 용수철은 15세기에 나타났나요?,ko,-0.136,0.0,0.5,1.0,1.946,1,3.31
korean_polar_200,한국어 위키백과와 영어 위키백과는 다른가?,ko,-0.136,0.0,0.0,0.8,1.946,1,2.61
korean_content_112,세상에서 가장 빨리 자라는 식물은 무엇인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_content_9583,조선민주주의인민공화국에는 몇 개의 초등학교가 있나요?,ko,0.184,0.0,0.4,1.0,1.946,0,3.53
korean_content_6644,2018년 아르헨티나의 인구는 얼마나 될까?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_polar_98,관도 대전의 결과로 조조군이 승리했나요?,ko,-0.136,0.0,0.5,1.0,1.946,1,3.31
korean_content_10900,존 스튜어트 밀은 몇 년도에 태어났나?,ko,0.184,0.0,0.4,1.0,2.079,0,3.663
korean_polar_38,"가톨릭 신자들은 모든 주일 (그리스도교)과 더불어 의무 대축일에 해당하는 천주의 성모 마리아 대축일(1월 1일), 주님 부활 대축일, 성모 승천 대축일(8월 15일), 주님 성탄 대축일(12월 25일)에 미사에 참례해야 하는 것이 기본적인 의무가 있나요?",ko,4.864,1.0,0.438,0.892,3.912,1,11.106
korean_content_1894,점성술을 가르치는 조직 중 가장 큰 곳은 무엇인가?,ko,2.184,1.0,0.2,1.0,2.303,0,6.687
korean_content_9728,충칭의 면적은 얼마나 되나요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_8417,역사상 가장 많은 나라의 식민지배를 받았던 나라는 어디인가?,ko,3.184,1.0,0.3,1.0,2.303,0,7.787
korean_content_2964,독일에는 총 몇개의 성이 있나요?,ko,0.184,0.0,0.4,0.8,1.946,0,3.33
korean_content_4376,폴란드의 현재 총리는 누구인가요?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_polar_156,왜구란 일본인 해적을 뜻하는가?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_polar_240,미국은 핵무기를 가지고 있는가?,ko,-2.136,0.0,0.5,0.75,1.792,1,0.906
korean_content_8891,지리산의 높이는 몇 미터인가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_3478,근대의 식민지는 어느 시대에 본격화 되었나요?,ko,-0.816,0.0,0.6,0.833,2.079,0,2.696
korean_polar_299,"자연주의는 가설을 세우고, 예측하고, 실험하고, 그 과정을 다시 반복하는 식의 과학적 방법만이, 진실을 규명하는 효율적인 방식이라는 관점인가요?",ko,3.864,2.0,0.4,0.765,3.135,1,10.164
korean_polar_261,기록된 최초의 의료법은 함무라비 법전인가요?,ko,-1.136,1.0,0.25,1.0,1.946,1,3.06
korean_content_3171,최초의 드레드노트를 제작한 국가는 어디인가?,ko,1.184,1.0,0.2,1.0,1.946,0,5.33
korean_polar_353,샤를 드골은 군사학에 관심을 보였나요?,ko,-1.136,0.0,0.75,1.0,1.946,1,2.56
korean_content_4878,호주는 몇 개의 도시가 있는가?,ko,0.184,0.0,0.0,1.0,1.946,0,3.13
korean_polar_185,무중량상태(無重量狀態)는 만유 인력과 원심력 등의 관성력이 서로 상쇄되어 그 합력이 0 내지 0으로 간주 될 수 있는 정도로 작아지고 있는 상태를 말하나요?,ko,5.864,1.0,0.667,0.75,3.258,1,11.539
korean_polar_298,엔트로피는 평균 정보량을 의미하나요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_content_3926,일제강점기를 시작한 일본의 지도자는 누구인가?,ko,0.184,1.0,0.2,1.0,1.946,0,4.33
korean_content_1081,한국의 난민 프로그램은 무엇인가?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_content_1636,2018년 코르도바에는 몇 명의 인구가 살고 있는가?,ko,0.184,0.0,0.6,0.857,2.197,0,3.838
korean_polar_163,인동(仁同)은 경상북도 구미시에 위치하는 지명인가요?,ko,-0.136,1.0,0.375,0.857,2.398,1,4.494
korean_content_5123,로마는 왜 분열 되었는가?,ko,-1.816,0.0,0.6,1.0,1.792,0,1.576
korean_polar_48,암사자들은 임신하지 않는 이상 거의 매달 2~3일간 발정하나요?,ko,-0.136,1.0,0.5,0.875,2.303,1,4.542
korean_polar_162,다운 증후군은 유전병인가?,ko,-1.136,0.0,0.25,1.0,1.609,1,1.723
korean_content_1371,체르노빌 사건은 언제 발생했는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_polar_284,용수철이란 이름은 탄성체의 복원력을 빗대어 붙여진 이름인가요?,ko,0.864,1.0,0.25,0.857,2.197,1,5.168
korean_content_1983,선사시대는 언제 끝났는가?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_content_2641,전화기가 처음 발명된 곳은 어디인가?,ko,0.184,1.0,0.3,1.0,1.946,0,4.43
korean_content_9812,독일 국회의사당은 누구에 의해 건축되었나요?,ko,-0.816,0.0,0.4,0.8,1.946,0,2.33
korean_content_1271,콜롬비아에서 직항으로 갈 수 있는 나라는 몇 개국인가?,ko,1.184,1.0,0.5,1.0,2.303,0,5.987
korean_polar_52,노아는 이스라엘과 아랍의 전설에 등장하는 인물인가요?,ko,0.864,1.0,0.375,0.833,2.079,1,5.151
korean_content_8122,최초의 인공장기 이식은 언제 성공했는가?,ko,-0.816,0.0,0.4,1.0,1.946,0,2.53
korean_content_2016,세상에서 가장 큰 조선소는 어디인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_302,거울상 이성질체는 편광면을 회전시키는 방향에 따라 구분지을 수도 있나요?,ko,0.864,1.0,0.333,0.889,2.398,1,5.484
korean_content_9692,중국은 언제 통일되었는가?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_polar_361,우리 민법은 유류분제도를 인정하나요?,ko,-1.136,0.0,0.5,0.75,1.792,1,1.906
korean_polar_213,계보학은 가계도를 연구하는 학문인가요?,ko,-1.136,1.0,0.375,1.0,1.792,1,3.031
korean_polar_264,GPU는 독립적인 꼭짓점들과 프래그먼트만 처리할 수 있지만 다수를 병렬로 처리할 수 있나요?,ko,-0.136,1.0,0.438,0.833,2.639,1,4.774
korean_polar_273,모든 생물은 세포로 구성되어 있나요?,ko,-1.136,0.0,0.5,0.8,1.946,1,2.11
korean_content_200,프시타코사우루스의 평균수명은 얼마인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_content_3630,목성의 평균 지름은 얼마인가요?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_polar_378,한국의 민법은 담보물권으로서 유치권·질권·저당권의 세 종류를 규정하고 있나요?,ko,-1.136,0.0,0.75,0.75,2.303,1,2.667
korean_content_11522,중국 전한은 언제 패망 했나요?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_content_7431,엔셀라두스는 언제 발견되었는가?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_content_3983,세상에서 가장 큰 카톨릭 대학은 어디인가?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463
korean_content_7213,포켓몬스터는 언제 처음 방영을 시작했는가?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_polar_356,상형문자는 그림으로 이루어진 문자인가요?,ko,-1.136,1.0,0.375,1.0,1.792,1,3.031
korean_content_11058,제주도에는 총 몇 개의 돌하르방이 있는가?,ko,0.184,0.0,0.0,1.0,2.079,0,3.263
korean_polar_337,클라우드 컴퓨팅은 유틸리티 컴퓨팅의 개념을 활용하나요?,ko,-0.136,0.0,0.5,1.0,2.079,1,3.443
korean_content_4563,노르웨이에서 가장 큰 도시는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_295,용은 난생 동물 셋 중에는 첫 번째인가요?,ko,0.864,0.0,0.75,0.714,2.197,1,4.525
korean_content_4313,가장 큰 고양이 종은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_9260,한국에서 첫번째로 등록된 목사의 이름은 무엇인가요?,ko,0.184,1.0,0.3,1.0,2.079,0,4.563
korean_content_8841,유럽 피겨스케이팅 선수권 대회는 언제 세워졌나요?,ko,1.184,0.0,0.4,1.0,2.079,0,4.663
korean_polar_263,덴마크는 의원내각제를 채택하고 있나요?,ko,-2.136,0.0,0.5,0.75,1.792,1,0.906
korean_content_4382,2019년까지 가장 많은 공연을 한 성악가는 누구인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_polar_87,엽록체는 엽록소가 있어 세포를 관찰했을 때 뚜렷한 녹색이 나타나는 것을 쉽게 확인할 수 있나요?,ko,1.864,1.0,0.5,0.857,2.773,1,6.994
korean_polar_184,구약성경의 명칭은 옛 약속이란 의미인가요?,ko,-1.136,0.0,0.5,1.0,1.946,1,2.31
korean_content_9695,우유를 생산하는 동물은 무엇인가?,ko,0.184,1.0,0.2,1.0,1.792,0,4.176
korean_content_4898,보수당-자유민주당 연합 협약이 이루어진 이유는 무엇인가?,ko,2.184,1.0,0.2,1.0,2.079,0,6.463
korean_content_8713,애들레이드의 우편번호는 무엇인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_content_5130,달과 지구의 거리는 얼마인가?,ko,0.184,0.0,0.2,0.75,1.792,0,2.926
korean_content_8138,일본에서 가장 큰 공항은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_3120,데니스 로 출생일은 언제인가요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_10537,전주한옥마을의 시목은 무엇인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_259,PSI는 대량살상무기(WMD)가 확산되는 것을 막기 위해 미국 주도로 발족된 일종의 국제 협력체제를 말하나요?,ko,4.864,1.0,0.375,0.8,2.89,1,9.929
korean_polar_351,세계 최초로 여겨지는 상업용 고속철도는 1964년 개업한 일본의 도카이도 신칸센인가요?,ko,0.864,1.0,0.5,1.0,2.485,1,5.849
korean_polar_282,워치독 타이머는 고정된 시간 간격이나 프로그래밍할 수 있는 시간 간격을 가질 수 있나요?,ko,1.864,1.0,0.25,0.923,2.708,1,6.745
korean_content_168,나치가 무너진 년도는 언제인가?,ko,0.184,1.0,0.2,1.0,1.792,0,4.176
korean_content_11521,2019년 6월 기준 가장 비싼 cpu는 무엇인가?,ko,2.184,0.0,0.2,1.0,2.197,0,5.581
korean_polar_207,발효는 분자에서 에너지를 추출하는 방법으로 모든 세균과 진핵생물에서 유일하게 공통적인 대사 방식인가요?,ko,-0.136,1.0,0.667,0.833,2.639,1,5.003
korean_polar_65,화투는 48장으로 4장씩 12달을 상징하나요?,ko,-1.136,0.0,0.75,0.8,1.946,1,2.36
korean_polar_95,부커 T. 워싱턴의 아버지는 백인인가요?,ko,-0.136,0.0,0.25,0.8,2.079,1,2.993
korean_content_1378,영국의 국가는 무엇인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_374,유상계약(有償契約)은 계약의 당사자가 상호간에 대가적(對價的) 의의를 갖는 출연(出捐：경제적 손실)을 하는 계약을 말하나요?,ko,3.864,1.0,0.5,0.882,3.135,1,9.381
korean_polar_343,고려 시대 김부식은 고려 숙종대 문과를 나왔나요?,ko,-0.136,0.0,0.5,1.0,2.197,1,3.561
korean_polar_104,"영어의 카메라라는 말은 카메라 옵스큐라(Camera obscura, 라틴어로 어두운 방을 뜻함)에서 온 용어인가요?",ko,1.864,1.0,0.333,0.846,2.833,1,6.876
korean_polar_19,금속결합은 금속에 고르게 퍼져있는 전자와 이온들 간의 전기적인 인력인가요?,ko,2.864,1.0,0.333,0.778,2.398,1,7.373
korean_polar_310,전 세계적으로 생리학에 크게 기여한 공로가 있는 사람에게는 스웨덴 왕립과학 아카데미에서 1901년부터 매년 노벨 생리학상을 수상하고 있나요?,ko,2.864,1.0,1.0,0.882,2.944,1,8.69
korean_polar_348,클라우드 컴퓨팅의 주된 기술은 가상화인가요?,ko,-0.136,1.0,0.125,1.0,1.946,1,3.935
korean_content_5422,암스테르담의 공식 종교는 무엇인가?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_content_9801,교황과 추기경의 차이점은 무엇인가?,ko,0.184,0.0,0.2,0.75,1.792,0,2.926
korean_content_6097,이탈리아의 2019년 지도자는 누구인가?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_content_7130,센고쿠 시대는 언제 끝나나요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_11425,이기 아젤리아의 첫 노래는 무엇인가?,ko,-0.816,0.0,0.2,0.6,1.946,0,1.93
korean_content_8876,일본에서 가장 긴 성씨는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_9419,라이베리아의 수도는 어디인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_content_5979,GO 트랜싯의 교통비용은 얼마인가?,ko,0.184,0.0,0.2,0.75,1.792,0,2.926
korean_content_10209,태백산맥이란 영화의 감독은 누구인가요?,ko,0.184,1.0,0.1,1.0,1.792,0,4.076
korean_content_836,가와카미 데쓰하루의 생일은 언제인가요?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_polar_277,이마누엘 칸트는 도덕적 인격을 목표로 하면서도 자의적인 ‘한 사람의 의욕과 다른 사람의 의욕이 자유의 보편원칙에 따라 합치될 수 있는 여러 조건’을 법이라 생각하였나요?,ko,2.864,1.0,0.35,0.913,3.219,1,8.346
korean_content_5284,교황 우르바노5세는 언제 사망하였는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_7363,한국 역사상 가장 긴 전투는 무엇인가?,ko,1.184,0.0,0.2,1.0,2.079,0,4.463
korean_polar_359,문민정부는 대한민국 제 6공화국의 두번째 정부인가요?,ko,-1.136,0.0,0.75,0.833,2.079,1,2.526
korean_content_8435,그리스의 첫번째 식민지는 어디인가요?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_polar_5,도솔가는 고대 시가 중 최초의 정형시인가요?,ko,-0.136,0.0,0.75,1.0,2.079,1,3.693
korean_polar_73,피에르 플랑타르는 귀족가문에서 태어났나요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_content_11318,일제고사의 과목은 무엇인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_content_11520,최초로 우주에 간 인간 이외의 생물은 무엇인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_content_3626,쓰다 산조는 어떻게 되었는가?,ko,-1.816,0.0,0.6,0.5,1.792,0,1.076
korean_content_3052,아르헨티나에서는 몇 번의 월드컵이 개최되었는가?,ko,0.184,0.0,0.4,1.0,1.946,0,3.53
korean_content_7954,포르투갈은 유럽 어디에 위치한 나라인가요?,ko,0.184,1.0,0.3,1.0,1.946,0,4.43
korean_content_11085,일본의 도라에몽 작가는 언제 도라에몽 만화를 그리기 시작했나요?,ko,0.184,1.0,0.4,1.0,2.303,0,4.887
korean_polar_91,채권관계에서 채무를 지는 사람을 채무자라고 하나요?,ko,-0.136,1.0,0.333,1.0,2.079,1,4.276
korean_polar_116,기화식 가습기는 물을 가열하거나 끌여서 증기와 수분을 대기로 내보낸다.,ko,-1.136,0.0,1.0,0.667,2.398,1,2.929
korean_polar_320,궤도공명은 장기간의 궤도 안정화 또는 불안정화의 발생으로 이어질 수 있나요?,ko,-0.136,1.0,0.375,0.9,2.485,1,4.624
korean_polar_289,미림(美林)팀은 1960년대 중반 중앙정보부가 정치인 등 주요 인사들의 동향 파악을 위해 운영하던 정보 수집팀의 별칭으로 미림이라는 팀명은 고급 술집의 마담 등을 협조자(속칭 '망원')로 활용한 데서 비롯됐나요?,ko,2.864,1.0,0.562,0.931,3.584,1,8.941
korean_polar_187,"가톨릭교회의 교회법(CIC)은 교회의 고유한 조직과 운영, 그리고 신자들이 교회의 목적을 좇아 이루도록 합법적인 교회의 권위로 제정한 법을 말하나요?",ko,2.864,1.0,0.25,0.7,3.135,1,7.949
korean_polar_350,히브리어 성경 《타나크》에서 할타므티는 엘람(Elam: 고지대 또는 산악 지대)으로 알려져 있나요?,ko,-0.136,0.0,0.75,0.75,2.708,1,4.072
korean_polar_203,태풍으 해수면 온도 26.5℃ 이상의 열대 해상에서 발생하는 경우인가요?,ko,1.864,1.0,0.375,0.889,2.398,1,6.526
korean_content_2949,김대중 정부는 언제 처음 초고속 인터넷 서비스를 시작했나요?,ko,0.184,0.0,0.8,1.0,2.303,0,4.287
korean_content_11302,현재 방송사 스포츠 해설위원 중 전직 프로선수 출신은 몇 명인가?,ko,1.184,0.0,0.6,1.0,2.485,0,5.269
korean_content_5605,공식적인 야구배트의 길이는 몇 센티미터인가?,ko,0.184,1.0,0.2,1.0,1.946,0,4.33
korean_content_6130,아저씨는 몇 명의 관객을 기록했는가?,ko,0.184,0.0,0.4,1.0,1.946,0,3.53
korean_polar_67,인도는 원자력을 가지고 있는가?,ko,-2.136,0.0,0.5,0.75,1.792,1,0.906
korean_content_5617,코리올리 힘은 무엇인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_84,민주주의의 기원은 고대 그리스의 폴리스에서 유래하였나요?,ko,-0.136,0.0,0.5,1.0,2.079,1,3.443
korean_polar_258,용의 목 밑에는 한 장의 커다란 비늘을 중심으로 하여 반대 방향으로 나 있는 49장의 비늘이 있나요?,ko,2.864,1.0,0.5,0.75,2.89,1,8.004
korean_polar_60,동양에서는 경제가 ‘경세제민(經世濟民)’의 약자인가요?,ko,-1.136,0.0,0.75,1.0,1.946,1,2.56
korean_content_2545,헬리콥터가 최초로 발명된 사람은 누구인가?,ko,0.184,1.0,0.3,1.0,1.946,0,4.43
korean_content_8716,1950년 미국의 대통령은 누구인가요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_10272,스튜디오 미르가 제작한 애니매이션은 총 몇개인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_polar_124,판테온 신전에는 이탈리아의 비토리오 에마누엘레 2세와 움베르토 1세 두 왕이 묻혀 있나요?,ko,-0.136,0.0,0.75,0.75,2.639,1,4.003
korean_polar_27,태양은 태양계의 중심에서 태양계 천체를 중력적으로 지배하나요?,ko,-1.136,0.0,1.0,1.0,2.197,1,3.061
korean_polar_54,렘 수면의 양은 나이와 관련되나요?,ko,0.864,0.0,0.25,0.8,1.946,1,3.86
korean_polar_340,고혈압은 본태성 고혈압과 이차성 고혈압으로 구분되나요?,ko,-0.136,0.0,0.5,0.833,2.079,1,3.276
korean_content_1302,세상에서 가장 오랜 기간 개발한 게임은 무엇인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_content_10414,인간의 3대 욕구는 무엇인가?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_content_290,김구 선생은 몇 세에 사망했는가?,ko,-0.816,0.0,0.4,1.0,1.946,0,2.53
korean_polar_46,리튬이온전지 충전시 리튬이온이 양극에서 음극으로 다시 이동하여 제자리를 찾게 되나요?,ko,-1.136,1.0,0.5,0.9,2.485,1,3.749
korean_polar_17,1991년 이후 현재 대한민국 민법은 배우자를 포함한 친족의 범위를 8촌 이내의 혈족과 4촌 이내의 인척으로 규정하고 있나요?,ko,0.864,1.0,0.75,0.882,2.944,1,6.44
korean_polar_158,단종은 현덕왕후의 아들인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_polar_172,온도의 국제 단위는 켈빈(K)인가요?,ko,-0.136,1.0,0.25,1.0,2.079,1,4.193
korean_content_1211,다마스쿠스 전쟁에서 십자군에 맞선 군대는 무엇인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_polar_219,오쇼가쓰(正月)란 원래 도시가미사마(歳神様)라고 하는 그 해의 풍작을 관장하는 신을 맞이하는 행사인가요?,ko,2.864,1.0,0.2,0.857,2.833,1,7.754
korean_content_683,2019년 대구시장은 누구인가?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_polar_333,교통은 교통서비스라는 특수한 즉시재 성질을 갖고 있나요?,ko,-1.136,1.0,0.167,0.857,2.197,1,3.085
korean_polar_122,렙톤은 물리학에서 스핀이 ½인가요?,ko,-2.136,0.0,0.75,1.0,1.792,1,1.406
korean_polar_354,구이도 3세는 샤를마뉴의 먼 후손인가요?,ko,-1.136,0.0,0.75,0.8,1.946,1,2.36
korean_polar_146,독일은 징병제를 폐지하였나요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_content_1590,기동전사 건담 방송사는 어디인가요?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_polar_35,마켓 가든 작전은 독일이 승리했나요,ko,-0.136,1.0,0.375,1.0,1.792,1,4.031
korean_polar_6,"대법원의 판례공보 인용은, 미국, 독일과 같은 방식을 사용하나요?",ko,-0.136,0.0,0.5,0.875,2.485,1,3.724
korean_content_7862,시칠리아에서 가장 높은 건물은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_242,디젤 기관은 실린더 안에 공기를 압축해서 온도를 높인 후 연료를 실린더 안에 분출하면서 스스로 점화되도록 하는 장치인가요?,ko,1.864,1.0,0.5,0.824,2.944,1,7.132
korean_polar_329,초자아는 자아의 방위를 일으키는 원인인가요?,ko,-0.136,1.0,0.375,1.0,1.946,1,4.185
korean_content_5948,LG의 설립년도는 언제인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_content_4361,역사상 가장 많은 식민지를 가졌던 나라는 무엇인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_content_1598,히틀러는 어느 나라에서 죽었는가?,ko,-0.816,0.0,0.4,0.75,1.792,0,2.126
korean_polar_56,신구약 성경의 원본은 존재하는가?,ko,-0.136,0.0,0.25,1.0,1.792,1,2.906
korean_content_562,카툰 네트워크는 언제 설립 되었는가?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_content_2252,흑사병은 언제 사라졌는가?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_polar_99,창세기는 구약으로는 모세오경 첫 번째 권에 해당하나요?,ko,-0.136,0.0,0.75,0.857,2.197,1,3.668
korean_polar_362,샤를 드 골의 아버지는 앙리 드골인가요?,ko,-0.136,0.0,0.5,1.0,2.079,1,3.443
korean_content_6388,역사상 가장 오래된 책은 무엇인가?,ko,0.184,1.0,0.3,1.0,1.946,0,4.43
korean_content_947,1차 산업혁명은 언제 일어났는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_8243,세상에서 가장 더운 나라는 어디인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_5107,2018년 한해동안 가장 많이 판매된 카메라는 무엇인가?,ko,1.184,1.0,0.3,1.0,2.197,0,5.681
korean_polar_76,대폭발은 우주의 처음을 설명하는 우주론 모형인가요?,ko,-0.136,1.0,0.5,1.0,2.079,1,4.443
