unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
korean_polar_206,사냥의 몫은 암사자들인가요?,ko,-1.136,0.0,0.25,1.0,1.609,1,1.723
korean_polar_16,알루미늄은 좋은 전기 도체인가?,ko,-2.136,0.0,0.75,1.0,1.792,1,1.406
korean_polar_368,ROM 이미지는 임베디드 컴퓨터용인가요?,ko,-1.136,0.0,0.5,0.75,1.792,1,1.906
korean_content_779,벨기에에서 가장 큰 호수는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_262,알렉산드르 2세 출생지는 러시아 어디인가요?,ko,-0.136,0.0,0.5,1.0,1.946,1,3.31
korean_content_548,멀티미디어에서 사용자의 상호작용을 제공하여 컴퓨터 게임이나 컴퓨터 기반 훈련을 사용하여 진행 상황을 제어할 수는 콘텐츠는 무엇을 말하나요?,ko,4.184,2.0,0.4,0.765,2.944,0,10.293
korean_polar_114,1906 년 조지 레버 웨일랜드가 닳고 연마된 석영 자갈이 플레시오사우루스와 용각류 공룡과 함께 발견된 것을 보고하고 이 돌을을 위석으로 해석하였나요?,ko,3.864,1.0,0.583,0.7,3.091,1,9.238
korean_content_11154,버지니아주는 미국 합중국에 언제 가입했나요?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_polar_195,산스크리트어는 베다 산스크리트어의 발전형인가요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_polar_193,"1914년 4월 1일 개성군, 풍덕군을 통폐합하여 개성군을 설치하였나요?",ko,-0.136,0.0,0.75,0.875,2.398,1,3.887
korean_polar_345,"팔분위각(八分位角)은 세미스퀘어(semi-square, SSq)는 45°의 각도인가요?",ko,-1.136,0.0,0.75,0.444,2.639,1,2.697
korean_polar_236,독일의 프랑스 침공은 성공하였는가?,ko,-1.136,0.0,0.25,1.0,1.792,1,1.906
korean_content_6518,모차르트는 어느 나라 사람인가?,ko,-0.816,0.0,0.4,0.75,1.792,0,2.126
korean_content_8795,이탈리아에서 가장 큰 주는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_49,산스크리트어는 인도의 고전어인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_polar_70,도미니카 공화국의 모든 지역은 섬으로 구성되어 있나요?,ko,-0.136,0.0,0.5,0.857,2.197,1,3.418
korean_content_11396,"2019년 기준, 세상에서 가장 빠른 항공기는 무엇인가?",ko,0.184,0.0,0.4,1.0,2.303,0,3.887
korean_polar_380,오픈 액세스의 진정한 의미의 시작은 1995년 6월 미국 스탠포드 대학교 도서관의 HighWire에서 찾을 수 있나요?,ko,1.864,1.0,0.333,1.0,2.833,1,7.03
korean_content_242,중국에 가장 많은 민족은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_53,스코틀랜드에는 영국 의회의 하원 의석 가운데 72석이 할당되어 있나요?,ko,1.864,0.0,0.5,0.778,2.398,1,5.54
korean_content_3422,성취목표이론과 내적동기이론은 어떤 차이가 있는가?,ko,-0.816,0.0,0.0,0.6,1.946,0,1.73
korean_content_5158,코미디 센트럴 미국 개국일은 언제인가요?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_39,움직임 보상(영어: Motion Compensation)은 대부분의 동영상 압축 기술들에서 사용하고 있는 기술이다.,ko,0.864,1.0,0.25,0.692,2.773,1,5.579
korean_content_6797,그리스에서 가장 오래된 건축물은 무엇인가?,ko,0.184,1.0,0.3,1.0,1.946,0,4.43
korean_content_9760,디아블로1은 몇 년도에 출시되었는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_polar_267,사회주의는 기존의 민주주의나 자본주의에 비해 훨씬 진보된 체제(ex: 민주사회주의 또는 사회민주주의)를 의미하나요?,ko,2.864,1.0,0.5,0.643,2.89,1,7.897
korean_polar_371,열대야는 야간의 최저 기온이 25℃ 이상인 밤을 뜻하나요?,ko,0.864,1.0,0.5,1.0,2.303,1,5.667
korean_content_2133,2019년 기준 비공식 국가는 몇 개국인가?,ko,0.184,0.0,0.4,1.0,2.079,0,3.663
korean_polar_211,고대 이집트 문명은 나일 강 하류에서 번성한 문명인가요?,ko,0.864,1.0,0.375,1.0,2.303,1,5.542
korean_polar_269,일본에서는 사형제도가 시행되고 있는가?,ko,-2.136,0.0,0.5,0.75,1.792,1,0.906
korean_polar_176,지구 대기권은 다섯 층으로 나누나요?,ko,-1.136,0.0,0.5,0.8,1.946,1,2.11
korean_polar_279,중세는 기독교 사상에 의해 시대적 통일성이 형성된 시기인가요?,ko,0.864,1.0,0.5,0.875,2.303,1,5.542
korean_content_6963,자금성은 언제 완공되엇는가?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_content_5362,프랑스 지리 좌표는 무엇인가요?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_content_10355,말갈은 현재의 어느 국가인가?,ko,-1.816,0.0,0.6,0.75,1.792,0,1.326
korean_content_8074,중국에는 몇 개의 강이 있는가?,ko,0.184,0.0,0.0,1.0,1.946,0,3.13
korean_content_5817,세상에서 가장 큰 차는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_1346,일본에서 가장 오래된 학교는 무엇인가?,ko,0.184,1.0,0.3,1.0,1.946,0,4.43
korean_polar_100,한국에서 목사는 4년제 대학교를 족업해야 하나요?,ko,-1.136,0.0,0.75,0.833,2.079,1,2.526
korean_polar_188,스웨덴에 시구르드는 이름이 새겨진 암각화가 있나요?,ko,-0.136,1.0,0.5,1.0,2.079,1,4.443
korean_content_10293,한국에는 몇 개의 법원이 있는가?,ko,0.184,0.0,0.0,1.0,1.946,0,3.13
korean_content_8694,2008년 대학수학능력시험 날짜는 언제인가요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_polar_50,미토콘드리아의 내막은 구불구불 접혀져 있나요?,ko,-1.136,0.0,0.5,0.8,1.946,1,2.11
korean_polar_217,화랑도의 이념은 오로지 개인의 수양과 단련을 통한 국가에의 봉사인가요?,ko,0.864,1.0,0.625,0.889,2.398,1,5.776
korean_content_5497,르네상스 운동을 부흥시킨 사람은 누구인가요?,ko,1.184,1.0,0.2,1.0,1.946,0,5.33
korean_polar_251,세포막은 인지질 이중층이라는 두 겹의 인지질로 구성되어 있나요?,ko,-0.136,1.0,0.375,0.75,2.303,1,4.292
korean_polar_155,"모빌슈트는 정비 및 보급, 승무원 거주가 가능한 전함급 함정에서 운용되는 것을 전제로 하나요?",ko,3.864,1.0,0.417,0.923,2.773,1,8.977
korean_polar_311,오행이라는 것은 목·화·토·금·수의 오원소를 말하나요?,ko,-1.136,1.0,0.25,1.0,1.946,1,3.06
korean_polar_253,"세포의 영어 낱말 cell(셀)은 작은 방을 의미하는 라틴어의 ""켈라(cella)""에서 유래하였나요?",ko,1.864,1.0,0.375,0.714,2.996,1,6.949
korean_polar_134,십자군은 중세 라틴 교회의 공인을 받은 종교전쟁인가요?,ko,1.864,1.0,0.375,1.0,2.197,1,6.436
korean_content_1453,체르노빌 원전 사고로 사망한 인원은 몇 명인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_content_3101,러시아의 첫번째 대통령은 누구인가요?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_polar_327,레오니트 일리치 브레주네프는 언제 공산당 청년조직인 콤소몰에 참가하였나요?,ko,-0.136,1.0,0.5,1.0,2.303,1,4.667
korean_content_303,이슬람은 몇 년도에 시작되었는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_2111,경기도에는 몇개의 도시가 있나요?,ko,-0.816,0.0,0.4,0.75,1.792,0,2.126
korean_content_6104,일본에서 가장 많은 판매수를 기록한 만화책은 무엇인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_content_5755,세상에서 가장 큰 규모의 쿠테타는 무엇인가?,ko,1.184,0.0,0.2,1.0,2.079,0,4.463
korean_polar_212,창세기는 타나크의 율법서 토라의 첫 번째 권인가요?,ko,-0.136,0.0,0.75,0.857,2.197,1,3.668
korean_polar_63,심리극은 연극의 틀과 기법을 이용한 심리 요법인가요?,ko,0.864,1.0,0.5,0.857,2.197,1,5.418
korean_polar_220,위석(Gastrolith)은 위를 뜻하는 그리스어 가스트로(gastro)와 돌을 뜻하는 그리스어 리토스(lithos)를 조합한 단어인가요?,ko,1.864,1.0,0.312,0.75,2.996,1,6.922
korean_polar_102,지구의 대기권은 기체층으로 지표에서 고도 약 1000 km까지 존재하나요?,ko,-1.136,0.0,1.0,0.889,2.398,1,3.151
korean_content_1468,노인과 바다는 몇 년도에 쓰여졌는가?,ko,-0.816,0.0,0.4,0.8,1.946,0,2.33
korean_content_1099,일본에는 총 몇 명의 무장이 있었나?,ko,0.184,0.0,0.0,1.0,2.079,0,3.263
korean_content_8999,호주의 2019년 지도자는 누구인가?,ko,-0.816,0.0,0.2,1.0,1.792,0,2.176
korean_content_6109,역사상 가장 많이 공연된 오페라는 무엇인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_content_2672,전주 현재 도지사는 누구인가요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_856,닛타 요시사다의 묘소는 어디인가요?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_content_1365,아칸소주는 언제 미국 연방에 가입했나요?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_polar_265,"기업결합은 그것이 시장에서의 경쟁에 미치는 효과를 기준으로 수평기업결합, 수직기업결합, 혼합기업결합으로 구분할 수 있다.",ko,1.864,1.0,0.75,0.923,2.833,1,7.37
korean_polar_80,"스피노자에게 있어서 자연, 신, 그리고 단 하나뿐인 실체는 같은 개념인가요?",ko,0.864,1.0,0.5,0.8,2.639,1,5.803
korean_content_3837,중국국제항공 창립주는 누구인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_content_7591,일본은 언제 진주만 공격을 시작했나요?,ko,-1.816,0.0,0.8,1.0,1.946,0,1.93
korean_polar_68,그래핀의 열 전도도는 5000k로 높은 열 전도도를 가진 다이아몬드의 2배 이상인가요?,ko,1.864,1.0,0.5,1.0,2.565,1,6.929
korean_polar_318,대한민국에서 아파트 한 채의 규모는 건축법시행령의 규정에서 밝힌 바닥면적을 기준으로 하나요?,ko,0.864,1.0,0.625,0.909,2.565,1,5.963
korean_content_11108,중국은 몇 개의 도시로 이루어져있는가?,ko,0.184,0.0,0.4,1.0,1.946,0,3.53
korean_content_5160,브라질의 거대예수상이 만들어진 년도는 언제인가?,ko,1.184,1.0,0.2,1.0,1.946,0,5.33
korean_content_9380,2018년 덴마크에서 가장 높은 빌딩은 무엇인가?,ko,0.184,0.0,0.4,1.0,2.079,0,3.663
korean_polar_90,오세트인은 이란계 민족인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_polar_316,엘라 피츠제럴드는 재즈 가수인가요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_polar_1,현대의 물리학이 고찰할 수 있는 최초의 우주는 대폭발 이후 10−43초 부터인가요?,ko,0.864,1.0,0.625,1.0,2.565,1,6.054
korean_content_7581,한국의 불교는 언제 전해졌는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_988,2018년 한국에 알콜 중독자는 몇명인가?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_content_10213,데니스 키스 로드먼의 생일은 언제인가요?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_268,"그래핀의 결정 구조는, 한 꼭짓점에 세 개의 결합이 붙는 원자 구조(sp2 결합)에 의해 육각형 형태의 연결이 2차원 방향으로 뻗어나간 모양을 하나요?",ko,4.864,1.0,0.583,0.783,3.258,1,10.488
korean_content_10971,가장 많은 비틀즈의 곡을 작곡한 사람은 누구인가?,ko,2.184,1.0,0.2,1.0,2.197,0,6.581
korean_content_250,기엠 9세의 모국어는 무엇인가요?,ko,0.184,0.0,0.2,0.75,1.792,0,2.926
korean_polar_323,샤를 드 골의 어머니는 릴의 부유한 사업가 집안 후손인가요?,ko,-0.136,0.0,0.25,1.0,2.398,1,3.512
korean_polar_112,"버스 데이는 가면라이더 버스가 여섯 개의 셀 메달을 넣어, 여섯 개의 버스 CLAWs 유닛들을 모두 장착한 형태인가요?",ko,0.864,1.0,0.625,0.765,2.996,1,6.25
korean_content_6611,2018년 프랑스를 방문한 관광객은 몇 명인가?,ko,0.184,1.0,0.4,1.0,2.079,0,4.663
korean_content_5673,최초로 천체 망원경을 개발한 사람은 누구인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_polar_276,일본은 군도 국가인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_polar_85,아우토슈타트에는 자동차 제조에 헌신한 7개의 전시관이 있나요?,ko,0.864,1.0,0.375,0.857,2.197,1,5.293
korean_content_3431,세상에서 가장 빠른 네발동물은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_10639,초나라가 멸망한 이유는 무엇인가?,ko,0.184,1.0,0.2,1.0,1.792,0,4.176
korean_content_6767,세상에서 가장 산도가 높은 기체는 무엇인가?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463
korean_content_5096,냉전은 언제 시작 되었는가?,ko,-1.816,0.0,0.6,1.0,1.792,0,1.576
korean_polar_51,한국 법률상의 친족 사이에서는 혼인이 금지되나요?,ko,0.864,0.0,0.5,1.0,2.079,1,4.443
korean_content_2273,서로마의 수도는 어디인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_7,독점규제법에서는 누구든지 직접 또는 특수관계인을 통하여 다른 회사와의 합병을 함으로써 일정한 거래분야에서 경쟁을 실질적으로 제한하는 행위를 제한하나요?,ko,3.864,1.0,0.583,0.882,2.944,1,9.273
korean_content_3502,폴란드에서 개발한 게임 중 가장 많이 판매된게임은 무엇인가?,ko,2.184,1.0,0.2,1.0,2.303,0,6.687
korean_polar_28,실재주의 기본 핵심원리는 독립성의 원리인가요?,ko,-1.136,0.0,0.5,1.0,1.946,1,2.31
korean_content_2869,뉴욕 양키스 구단 창단주는 누구인가요?,ko,1.184,0.0,0.2,1.0,1.946,0,4.33
korean_polar_174,영국에서 레즈비언은 합법적으로 결혼할 수 있나요?,ko,-1.136,1.0,0.5,1.0,2.079,1,3.443
korean_content_8879,기타 잇키의 생일은 언제인가요?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_content_5803,로마 가톨릭교회는 언제 만들어졌는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_polar_346,주체사상(主體思想)은 조선민주주의인민공화국의 공식 이념인가요?,ko,-1.136,0.0,0.75,0.833,2.197,1,2.644
korean_content_3454,일리노이주 지리 좌표는 무엇인가요?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_polar_336,포도당의 상태는 고체인가요?,ko,-1.136,0.0,0.25,1.0,1.609,1,1.723
korean_content_9078,아메리칸 항공 1420편 활주로 이탈사고가 일어난 이유는 무엇인가?,ko,3.184,1.0,0.3,1.0,2.303,0,7.787
korean_polar_137,이슬람은 알라 이외에 다른 신은 없다고 믿는 유일신 종교인가요?,ko,-0.136,1.0,0.5,1.0,2.398,1,4.762
korean_content_4923,이탈리아에서 가장 큰 교회는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_121,1986년에는 구리-페롭스카이트(perovskite) 계 세라믹 물질에서 임계 온도가 90 K(켈빈)을 넘는 고온 초전도체가 발견 하나요?,ko,1.864,1.0,0.875,0.706,2.996,1,7.441
korean_content_2280,2018년 롤렉스사의 소유주는 누구인가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_polar_372,삼배팔분위각(三倍八分位角) 또는 세스퀴쿼드레이트(sesquiquadrate 또는 Ses)는 135°의 각도인가요?,ko,0.864,0.0,0.5,0.4,2.565,1,4.329
korean_content_2916,알렉산더 대왕은 언제 사망했는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_polar_126,단당류는 수용성의 결정성 고체인가요?,ko,-2.136,0.0,0.75,1.0,1.792,1,1.406
korean_content_835,터키에는 기독교 인구가 얼마나 되니?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_polar_326,마르크스는 사회주의 혁명가인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_polar_225,리투아니아는 발트 3국 가운데 가장 영토가 넓나요?,ko,-0.136,0.0,1.0,1.0,2.197,1,4.061
korean_polar_26,금속은 전기를 전도할 수 있는가?,ko,-1.136,0.0,0.75,1.0,1.946,1,2.56
korean_content_10801,버지니아주의 크기는 얼마인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_208,커피 벨트는 커피나무를 재배할 수 있는 위도 범위를 뜻하나요?,ko,0.864,1.0,0.5,1.0,2.398,1,5.762
korean_polar_314,화의군은 세종과 영빈 강씨의 아들인가요?,ko,-0.136,0.0,0.5,0.8,1.946,1,3.11
korean_polar_300,뇌와 척수는 연합 뉴런으로 이루어져 있나요?,ko,-1.136,0.0,0.5,0.667,2.079,1,2.11
korean_polar_55,오페라는 각본이 있는 음악 장르인가요?,ko,-1.136,0.0,0.75,1.0,1.946,1,2.56
korean_polar_96,쇼와 시대는 20세기 일본의 연호의 하나인가요?,ko,-0.136,0.0,0.5,1.0,2.079,1,3.443
korean_polar_74,용은 십이지 중 다섯 번째 동물이자 유일한 상상의 동물인가요?,ko,-1.136,0.0,0.375,0.778,2.398,1,2.415
korean_polar_78,브리튼 제도 또는 영국 제도(British Isles)는 유럽의 서쪽에 자리잡은 그레이트브리튼섬과 아일랜드섬을 비롯한 주위의 여러 작은 섬으로 이루어진 제도인가요,ko,4.864,1.0,0.375,0.75,3.091,1,10.08
korean_polar_21,영국은 모병제를 실시하고 있나요?,ko,-2.136,0.0,0.5,0.75,1.792,1,0.906
korean_content_3386,덴포의 개혁은 언제 끝났나요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_polar_135,월드 와이드 웹(WWW)는 1989년 CERN의 팀 버너스 리가 만들었나요?,ko,-0.136,0.0,0.75,1.0,2.485,1,4.099
korean_content_4690,프랑스 카톨릭 교회의 초대 추기경은 누구인가?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463
korean_content_4859,지토 천황 전임자는 누구인가요?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_content_3861,역사상 가장 큰 공룡은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_75,용의 등에는 81장의 큰 비늘이 한 줄로 있나요?,ko,-1.136,0.0,0.75,0.75,2.303,1,2.667
korean_polar_239,무슬림은 꾸란을 믿나요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_polar_36,조선은 일본의 통치를 몇 년간 받았나?,ko,-1.136,0.0,0.75,1.0,2.079,1,2.693
korean_polar_57,"영국의 에드먼드 핼리가 핼리 혜성의 주기를 계산, 다음 출현을 예견함으로써 태양계의 천체임을 입증하였나요?",ko,1.864,0.0,0.75,1.0,2.773,1,6.387
korean_content_1564,호주의 수도는 언제 정해졌는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_1645,미국 역사상 최연소 무기징역을 선고받은 범죄자는 누구인가?,ko,1.184,1.0,0.3,1.0,2.197,0,5.681
korean_content_5820,알고리즘의 특징 중 변하지 않는 명확한 작업 단계를 가지는 특징을 무엇이라 하나요?,ko,5.184,1.0,0.16,0.917,2.639,0,9.9
korean_polar_335,오토 레하겔은 언제 키커스 오펜바흐의 감독을 맡았나요?,ko,-0.136,0.0,0.75,1.0,2.197,1,3.811
korean_content_8151,닥터 후는 언제 첫방송 되었나요?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_polar_222,로마는 지중해성 기후인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_content_3514,서울교통공사는 언제 창단했나요?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_polar_377,매스 이펙트는 캐나다 회사인가요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_content_9995,한국에서 지진은 몇 차례 발생했나요?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_content_1485,존 웨슬리가 감리교를 설립한 년도는 언제인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_polar_18,교토는 일본의 역사적인 도시인가요?,ko,-2.136,1.0,0.375,1.0,1.792,1,2.031
korean_content_11380,조선의 제13대 임금은 누구인가요?,ko,-0.816,0.0,0.2,0.75,1.792,0,1.926
korean_content_9888,미국의 첫 대통령은 누구인가?,ko,-0.816,0.0,0.2,0.75,1.792,0,1.926
korean_content_6925,일본의 올림픽은 언제 열리나요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_6476,액체의 용해점은 무엇인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_content_6634,양성평등이 의미하는 것은 무엇인가?,ko,0.184,1.0,0.2,1.0,1.792,0,4.176
korean_polar_291,뇌졸중이 죽음을 일으킬 수 있는가?,ko,-1.136,0.0,0.75,1.0,1.946,1,2.56
korean_content_1807,멕시코에서 가장 높은 건물은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_286,성리학을 주자학이라고도 하나요?,ko,-1.136,0.0,0.25,1.0,1.609,1,1.723
korean_content_6920,일본의 첫 지하철은 무엇인가?,ko,-0.816,0.0,0.2,0.75,1.792,0,1.926
korean_content_6033,자본주의 국가 중 가장 큰 국가는 어디인가?,ko,1.184,0.0,0.2,1.0,2.197,0,4.581
korean_content_10459,최초로 만들어진 록 밴드는 무엇인가?,ko,0.184,1.0,0.2,1.0,1.946,0,4.33
korean_content_8576,최초로 노벨 물리학상을 수상한 사람은 누구인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_content_10742,북극성은 언제 처음 관측되었는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_1009,프랑스 대혁명은 언제 끝나나요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_polar_108,일반상대성이론에서 중력파는 시공간의 곡률이 변화하는 상황에서 생기게 하나요?,ko,0.864,1.0,0.5,0.875,2.303,1,5.542
korean_content_11159,2018년 중국에서 가장 많이 판매된 자동차는 무엇인가?,ko,1.184,1.0,0.4,1.0,2.197,0,5.781
korean_content_613,일본에서 가장 긴 지하철은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_214,덴포의 개혁의 목적은 막부 재정을 재건하기 위한 목적인가요?,ko,0.864,2.0,0.333,1.0,2.303,1,6.5
korean_polar_332,터키 이스탄불의 원래 이름을 비잔티움이라고 하나요?,ko,-0.136,0.0,0.25,1.0,2.079,1,3.193
korean_content_4442,세상에서 가장 많은 상을 수상한 영화감독은 누구인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_content_2247,미국에서 첫번째로 기네스북에 오른 사람은 누구인가요?,ko,0.184,1.0,0.4,1.0,2.079,0,4.663
korean_polar_154,예쁜꼬마선충은 가장 먼저 전체 DNA의 염기서열이 분석된 동물인가요?,ko,0.864,1.0,0.5,1.0,2.303,1,5.667
korean_polar_274,인권은 법이 있는가?,ko,-2.136,0.0,0.0,1.0,1.609,1,0.473
korean_polar_317,"코스피 지수(KOrea composite Stock Price Index, 약어 :KOSPI)는 한국거래소의 유가증권시장에 상장된 회사들에 주식에 대한 총합인 시가총액의 기준시점과 비교시점을 비교하여 나타낸 지표인가요?",ko,3.864,1.333,0.35,0.609,3.296,1,9.452
korean_content_8929,그리스에서 가장 많은 논문을 발표한 사람은 누구인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_polar_40,현재의 영상을 부호화 하기 위하여 기존에 부호화 된 영상의 영역을 가져와서 예측을 하도록 하는 것이 주 목적인가요?,ko,3.864,1.0,0.562,0.824,2.944,1,9.194
korean_polar_306,토종벌낭충봉아부패병의 원인 바이러스는 한국형 낭충봉아부패병 바이러스인가요?,ko,-1.136,0.0,0.5,1.0,2.079,1,2.443
korean_polar_143,"박피(debarking) – 조각만들기(chipping) – 스크리닝 – 펄핑(화학적, 기계적) 순으로 펄프를 만드나요?",ko,1.864,1.0,0.5,0.818,3.091,1,7.273
korean_content_1584,늑대의 등 뒤는 무슨 색을 띄나요?,ko,0.184,0.0,0.4,0.833,2.079,0,3.496
korean_polar_44,거성은 광도가 10배에서 수천 배 사이인가요?,ko,-1.136,0.0,1.0,0.833,2.079,1,2.776
korean_content_1121,동탁은 몇 년도에 죽었는가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_9560,세상에서 가장 많은 결혼을 한 사람은 누구인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_content_2496,프랑스에는 몇 개의 국립도서관이 있나요?,ko,0.184,0.0,0.4,1.0,1.946,0,3.53
korean_content_11321,스위스 수도는 어디인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_69,반환 지향 프로그래밍은 스택 스매싱의 진화된 버전인가요?,ko,-0.136,1.0,0.375,1.0,2.197,1,4.436
