Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Ind	aux_mood_dist_Pot	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound:nn	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_cop:own	dep_dist_csubj:cop	dep_dist_det	dep_dist_discourse	dep_dist_fixed	dep_dist_flat:name	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:gobj	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:cop	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	dep_dist_xcomp:ds	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
36_1.conllu	1	7	7.0	8.833333333333334	0	0	0	14.285714285714286	14.285714285714286	0	57.142857142857146	0	0	0	14.285714285714286	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	7.0	3.0	1.8	3	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	100.0	0.0	0	0	0	0	0	0
134_1.conllu	1	6	6.0	5.5	0	0	16.666666666666668	0	0	0	16.666666666666668	0	16.666666666666668	0	33.333333333333336	0	0	16.666666666666668	0.75	0	100.0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	1.0	6.0	2.0	1.6666666666666667	2	0	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	33.333333333333336	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
0_1.conllu	1	4	4.0	6.0	0	0	0	50.0	0	0	0	0	0	0	25.0	0	0	25.0	0.3333333333333333	100.0	0	0	0	100.0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	50.0	0	0	50.0	0	0	0	0	1.0	100.0	0.0	100.0	0	0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	25.0	0	0	0	100.0	0.0	0	0	0	0	0	0
151_1.conllu	1	6	6.0	5.8	0	0	0	0	0	0	33.333333333333336	0	16.666666666666668	0	16.666666666666668	16.666666666666668	0	16.666666666666668	0.6	100.0	0	0	0	100.0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	6.0	2.0	1.5	2	0	0	0	0.0	100.0	0.0	100.0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	16.666666666666668	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
141_1.conllu	1	9	9.0	7.166666666666667	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	44.44444444444444	33.333333333333336	0	0	0	0.8333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	7.0	3.2	7	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0
95_1.conllu	1	6	6.0	5.8	0	0	0	16.666666666666668	16.666666666666668	0	33.333333333333336	0	16.666666666666668	0	16.666666666666668	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	6.0	2.0	1.5	2	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
24_1.conllu	1	15	15.0	7.583333333333333	0	0	33.333333333333336	13.333333333333334	0	0	6.666666666666667	0	6.666666666666667	0	20.0	6.666666666666667	0	13.333333333333334	0.6666666666666666	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	2.0	7.5	7.0	2.4545454545454546	7	0	0	0	0	0	100.0	0.0	0	0	6.666666666666667	26.666666666666668	0	0	13.333333333333334	0	0	0	0	0	0	0	0	0	0	6.666666666666667	0	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	0	0	0	0	0	20.0	6.666666666666667	0	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
105_1.conllu	1	8	8.0	5.714285714285714	0	0	0	0	12.5	0	37.5	0	12.5	0	12.5	0	0	25.0	0.7142857142857143	0	100.0	0	0	100.0	50.0	50.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	2.0	4.0	3.0	1.6666666666666667	3	0	0	0	0.0	100.0	0.0	100.0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	12.5	0	0	12.5	12.5	0	12.5	12.5	0	12.5	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
108_1.conllu	1	8	8.0	6.428571428571429	0	12.5	0	12.5	0	0	25.0	0	25.0	0	12.5	0	0	12.5	0.42857142857142855	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	8.0	4.0	1.8333333333333333	4	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	12.5	0	0	0	25.0	0	12.5	12.5	0	0	0	100.0	0.0	0	0	0	0	0	0
55_1.conllu	1	21	21.0	6.0	4.761904761904762	0	4.761904761904762	0	0	0	23.80952380952381	0	14.285714285714286	0	28.571428571428573	4.761904761904762	0	19.047619047619047	0.7333333333333333	0	100.0	0	25.0	75.0	100.0	0	0	0	0	0	25.0	0	25.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	2.75	0	25.0	25.0	0	50.0	0	0	4.0	5.25	7.0	2.5	7	0	0	0	0.0	100.0	0.0	100.0	0	0	0	4.761904761904762	0	0	0	0	0	0	4.761904761904762	0	0	9.523809523809524	0	0	0	0	0	0	0	4.761904761904762	4.761904761904762	0	9.523809523809524	4.761904761904762	0	0	9.523809523809524	9.523809523809524	0	28.571428571428573	4.761904761904762	0	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
53_1.conllu	1	13	13.0	6.454545454545454	7.6923076923076925	0	0	7.6923076923076925	0	0	30.76923076923077	0	7.6923076923076925	0	15.384615384615385	7.6923076923076925	0	23.076923076923077	0.7272727272727273	0	100.0	0	0	100.0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	4.0	100.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	3.0	3.25	8.0	2.2	8	0	0	0	0.0	100.0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	15.384615384615385	0	15.384615384615385	7.6923076923076925	0	7.6923076923076925	0	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0
77_1.conllu	1	5	5.0	7.333333333333333	0	0	0	0	0	0	0	0	20.0	0	40.0	0	0	40.0	0.6666666666666666	100.0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.0	0	100.0	0	0	0	0	0	2.0	2.5	2.0	1.5	2	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	40.0	20.0	0	0	0	100.0	0.0	0	0	0	0	0	0
81_1.conllu	1	6	6.0	5.6	0	0	16.666666666666668	16.666666666666668	0	0	0	0	33.333333333333336	0	16.666666666666668	0	0	16.666666666666668	0.4	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	1.0	6.0	4.0	2.5	4	0	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
103_1.conllu	1	8	8.0	6.0	0	0	12.5	0	0	0	12.5	0	0	12.5	37.5	0	0	25.0	1.0	100.0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	2.0	4.0	5.0	2.25	5	0	0	0	0.0	100.0	100.0	0.0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	0	12.5	37.5	12.5	0	0	0	100.0	0.0	0	0	0	0	0	0
85_1.conllu	1	1	1.0	11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	1.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	0.0	100.0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0.0	0	0	0	0	0	0
85_2.conllu	1	26	26.0	6.913043478260869	23.076923076923077	3.8461538461538463	3.8461538461538463	0	11.538461538461538	0	26.923076923076923	0	11.538461538461538	0	11.538461538461538	0	0	7.6923076923076925	0.6956521739130435	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	4.0	0	0	0	50.0	0	50.0	0	4.0	13.0	12.0	2.5454545454545454	12	0	0	0	0.0	100.0	33.333333333333336	66.66666666666667	0	0	0	3.8461538461538463	23.076923076923077	0	0	0	3.8461538461538463	11.538461538461538	0	0	0	11.538461538461538	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	3.8461538461538463	0	3.8461538461538463	7.6923076923076925	0	11.538461538461538	3.8461538461538463	0	0	0	0	0	0	0	0	0	0	0
68_1.conllu	1	7	7.0	8.2	0	0	28.571428571428573	0	0	0	28.571428571428573	0	0	0	28.571428571428573	0	0	14.285714285714286	1.0	0	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	3.0	2.0	3	0	0	0	0.0	100.0	0	0	0	0	0	28.571428571428573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	28.571428571428573	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0
101_1.conllu	1	7	7.0	5.5	0	0	28.571428571428573	0	0	0	14.285714285714286	0	0	0	42.857142857142854	14.285714285714286	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	2.0	1.6666666666666667	2	0	0	0	0	0	0	0	0	0	0	28.571428571428573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	42.857142857142854	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0
118_1.conllu	1	4	4.0	4.0	0	0	25.0	0	0	0	0	0	25.0	0	25.0	0	0	25.0	0.6666666666666666	100.0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	0	0.0	100.0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	25.0	25.0	0	0	0	100.0	0.0	0	0	0	0	0	0
122_1.conllu	1	5	5.0	6.25	0	0	20.0	0	0	0	0	0	40.0	0	20.0	0	0	20.0	0.5	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	5.0	3.0	1.6666666666666667	3	0	0	0	0	0	0.0	100.0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	20.0	0	20.0	20.0	0	0	0	100.0	0.0	0	0	0	0	0	0
42_1.conllu	1	4	4.0	7.0	0	0	0	25.0	0	0	50.0	0	0	0	25.0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	1.0	100.0	0	0	0	0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	25.0	25.0	0	0	0	100.0	0.0	0	0	0	0	0	0
4_1.conllu	1	7	7.0	5.2	0	0	14.285714285714286	0	0	0	0	0	14.285714285714286	0	28.571428571428573	14.285714285714286	0	28.571428571428573	0.6	50.0	50.0	0	0	100.0	100.0	0	0	0	0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	3.5	5.0	2.25	5	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	28.571428571428573	14.285714285714286	0	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
5_1.conllu	1	21	21.0	5.166666666666667	9.523809523809524	0	23.80952380952381	0	0	0	19.047619047619047	0	9.523809523809524	0	14.285714285714286	9.523809523809524	0	14.285714285714286	0.7777777777777778	0	100.0	0	0	100.0	100.0	0	0	0	0	0	33.333333333333336	0	0	0	66.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	3.6666666666666665	0	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	5.0	7.0	7.0	2.235294117647059	7	0	0	0	0	0	100.0	0.0	0	0	4.761904761904762	23.80952380952381	9.523809523809524	0	0	0	0	0	4.761904761904762	0	0	0	0	0	0	0	0	0	0	9.523809523809524	4.761904761904762	0	0	14.285714285714286	0	0	0	9.523809523809524	0	14.285714285714286	4.761904761904762	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
56_1.conllu	1	32	32.0	4.888888888888889	6.25	0	6.25	18.75	6.25	0	0	0	28.125	0	15.625	3.125	0	15.625	0.3333333333333333	0	100.0	0	0	100.0	80.0	20.0	0	50.0	0	0	50.0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	16.666666666666668	0	0	66.66666666666667	0	0	0	16.666666666666668	8.0	100.0	2.0	0	40.0	20.0	40.0	0	0	0	5.0	4.0	23.0	3.3461538461538463	23	0	0	0	25.0	75.0	50.0	50.0	0	6.25	3.125	3.125	0	0	9.375	0	0	6.25	0	0	0	12.5	9.375	0	0	0	0	0	0	3.125	0	0	0	3.125	9.375	0	12.5	0	0	15.625	3.125	0	3.125	0	20.0	80.0	100.0	0.0	1.0	100.0	0	0
96_1.conllu	1	5	5.0	5.75	0	0	40.0	0	0	0	0	0	0	0	20.0	0	0	40.0	1.0	0	100.0	0	0	100.0	50.0	50.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	2.0	2.5	2.0	1.3333333333333333	2	0	0	0	0	0	100.0	0.0	0	0	0	40.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	20.0	20.0	0	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
93_1.conllu	1	17	17.0	5.3076923076923075	11.764705882352942	0	5.882352941176471	5.882352941176471	5.882352941176471	0	23.529411764705884	0	11.764705882352942	0	23.529411764705884	0	0	11.764705882352942	0.6923076923076923	100.0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	3.0	100.0	3.5	0	0	50.0	0	0	50.0	0	4.0	5.666666666666667	7.0	2.6666666666666665	7	0	0	0	0	0	100.0	0.0	0	0	0	5.882352941176471	5.882352941176471	0	0	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	0	0	0	0	0	0	5.882352941176471	5.882352941176471	5.882352941176471	0	0	11.764705882352942	0	23.529411764705884	5.882352941176471	0	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
72_1.conllu	1	23	23.0	8.31578947368421	8.695652173913043	0	4.3478260869565215	8.695652173913043	0	0	26.08695652173913	0	8.695652173913043	4.3478260869565215	17.391304347826086	4.3478260869565215	0	17.391304347826086	0.7368421052631579	0	100.0	0	0	100.0	50.0	25.0	25.0	0	50.0	0	0	0	0	0	50.0	50.0	50.0	0	100.0	0	100.0	0	0	50.0	0	0	0	0	0	0	50.0	5.0	100.0	1.5	0	75.0	0	25.0	0	0	0	6.0	4.6	7.0	2.2777777777777777	7	0	0	0	0.0	100.0	66.66666666666667	33.333333333333336	0	4.3478260869565215	0	4.3478260869565215	8.695652173913043	0	4.3478260869565215	0	0	0	4.3478260869565215	0	0	0	4.3478260869565215	0	0	4.3478260869565215	0	0	0	4.3478260869565215	0	0	4.3478260869565215	8.695652173913043	4.3478260869565215	0	4.3478260869565215	8.695652173913043	4.3478260869565215	17.391304347826086	4.3478260869565215	0	0	4.3478260869565215	25.0	75.0	100.0	0.0	3.0	0	0	100.0
59_1.conllu	1	16	16.0	8.153846153846153	18.75	0	6.25	18.75	6.25	0	6.25	0	6.25	0	18.75	6.25	0	12.5	0.5384615384615384	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	8.0	6.0	2.3333333333333335	6	0	0	0	0.0	100.0	0	0	0	0	0	6.25	0	0	18.75	0	0	6.25	6.25	0	0	12.5	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	6.25	6.25	0	18.75	6.25	0	6.25	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
149_1.conllu	1	14	14.0	7.454545454545454	7.142857142857143	0	0	0	7.142857142857143	0	21.428571428571427	0	7.142857142857143	0	21.428571428571427	7.142857142857143	0	28.571428571428573	0.7272727272727273	0	100.0	0	0	100.0	75.0	25.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	2.25	0	0	75.0	25.0	0	0	0	4.0	3.5	6.0	1.9	6	0	0	0	0.0	100.0	66.66666666666667	33.333333333333336	0	0	0	0	7.142857142857143	0	0	0	0	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	0	0	7.142857142857143	0	0	0	21.428571428571427	0	0	7.142857142857143	0	0	21.428571428571427	7.142857142857143	0	0	7.142857142857143	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
137_1.conllu	1	17	17.0	6.714285714285714	5.882352941176471	0	17.647058823529413	11.764705882352942	0	0	23.529411764705884	0	11.764705882352942	0	17.647058823529413	0	0	11.764705882352942	0.7142857142857143	0	100.0	0	0	100.0	50.0	50.0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	100.0	0	0	50.0	0	0	0	0	0	0	50.0	3.0	0.0	3.0	0	0	0	100.0	0	0	0	7.0	5.666666666666667	11.0	2.3846153846153846	11	0	0	0	0.0	100.0	100.0	0.0	5.882352941176471	5.882352941176471	0	11.764705882352942	0	0	5.882352941176471	0	0	0	0	0	0	0	5.882352941176471	0	0	5.882352941176471	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	5.882352941176471	11.764705882352942	0	17.647058823529413	5.882352941176471	0	5.882352941176471	0	0.0	100.0	0.0	100.0	1.0	100.0	0	0
109_1.conllu	1	10	10.0	4.555555555555555	10.0	0	10.0	20.0	10.0	0	10.0	0	20.0	0	10.0	10.0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	50.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	50.0	50.0	2.0	100.0	0	0	0	0	0	0	0	0	2.0	5.0	4.0	2.5	4	0	0	0	0	0	100.0	0.0	0	0	0	10.0	0	0	0	0	0	10.0	10.0	0	0	0	20.0	0	0	0	0	0	0	10.0	0	0	0	0	20.0	0	0	0	0	10.0	10.0	0	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
117_1.conllu	1	13	13.0	7.0	0	0	15.384615384615385	7.6923076923076925	7.6923076923076925	0	30.76923076923077	0	0	0	23.076923076923077	7.6923076923076925	0	7.6923076923076925	0.7	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	13.0	9.0	2.6666666666666665	9	0	0	0	100.0	0.0	0	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	0	0	7.6923076923076925	15.384615384615385	0	23.076923076923077	7.6923076923076925	0	0	0	100.0	0.0	0	0	0	0	0	0
