Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Ind	aux_mood_dist_Pot	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound:nn	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_cop:own	dep_dist_csubj:cop	dep_dist_det	dep_dist_discourse	dep_dist_fixed	dep_dist_flat:name	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:gobj	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:cop	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	dep_dist_xcomp:ds	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
110_1.conllu	1	5	5.0	3.5	0	0	20.0	20.0	0	0	0	0	20.0	0	20.0	0	0	20.0	0.5	0	100.0	0	0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	100.0	0.0	0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	20.0	20.0	0	0	0	100.0	0.0	0	0	0	0	0	0
89_1.conllu	1	6	6.0	3.8	0	0	33.333333333333336	0	16.666666666666668	0	0	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0.6	100.0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	6.0	4.0	2.0	4	0	0	0	0	0	0.0	100.0	0	0	0	16.666666666666668	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
128_1.conllu	1	7	7.0	6.333333333333333	0	0	0	14.285714285714286	14.285714285714286	0	42.857142857142854	0	0	0	14.285714285714286	0	0	14.285714285714286	0.6666666666666666	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	7.0	2.0	1.4	2	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	14.285714285714286	14.285714285714286	0	0	0	100.0	0.0	0	0	0	0	0	0
80_1.conllu	1	21	21.0	5.842105263157895	4.761904761904762	4.761904761904762	0	4.761904761904762	4.761904761904762	0	28.571428571428573	0	9.523809523809524	0	9.523809523809524	4.761904761904762	4.761904761904762	23.80952380952381	0.631578947368421	50.0	50.0	0	33.333333333333336	66.66666666666667	60.0	20.0	20.0	0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	5.0	100.0	2.6	0	20.0	20.0	40.0	20.0	0	0	5.0	4.2	11.0	3.2222222222222223	11	0	0	0	100.0	0.0	50.0	50.0	0	0	4.761904761904762	0	4.761904761904762	0	4.761904761904762	0	4.761904761904762	4.761904761904762	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	0	0	4.761904761904762	0	0	4.761904761904762	0	0	4.761904761904762	9.523809523809524	0	0	4.761904761904762	14.285714285714286	0	9.523809523809524	4.761904761904762	0	4.761904761904762	0	25.0	75.0	33.333333333333336	66.66666666666667	1.5	50.0	50.0	0
75_1.conllu	1	14	14.0	6.166666666666667	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	0	0	28.571428571428573	0	14.285714285714286	0	14.285714285714286	7.142857142857143	0	7.142857142857143	0.5833333333333334	0	100.0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	7.0	10.0	3.0	10	1.0	1	100.0	0.0	100.0	50.0	50.0	0	0	7.142857142857143	7.142857142857143	0	0	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	0	7.142857142857143	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0	14.285714285714286	7.142857142857143	0	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
62_1.conllu	1	6	6.0	6.6	0	0	16.666666666666668	0	0	0	16.666666666666668	0	33.333333333333336	0	16.666666666666668	0	0	16.666666666666668	0.6	100.0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	6.0	4.0	2.0	4	0	0	0	0.0	100.0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	16.666666666666668	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
62_2.conllu	1	1	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0
58_1.conllu	1	12	12.0	5.0	0	8.333333333333334	16.666666666666668	16.666666666666668	16.666666666666668	0	16.666666666666668	0	0	0	16.666666666666668	8.333333333333334	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	0	1.0	0.0	0	0	0	0	0	0	0	0	4.0	12.0	5.0	2.111111111111111	5	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	8.333333333333334	16.666666666666668	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	0	16.666666666666668	8.333333333333334	0	0	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0
116_1.conllu	1	5	5.0	12.5	20.0	0	0	0	0	0	40.0	0	0	0	20.0	0	0	20.0	1.0	0	100.0	0	0	100.0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	2.0	5.0	3.0	2.0	3	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	20.0	20.0	0	20.0	0	100.0	0.0	0	0	0	0	0	0
106_1.conllu	1	7	7.0	6.0	0	0	28.571428571428573	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0.6666666666666666	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	3.0	1.8	3	0	0	0	0.0	100.0	0	0	0	0	0	28.571428571428573	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	14.285714285714286	0	0	0	100.0	0.0	0	0	0	0	0	0
133_1.conllu	1	6	6.0	4.8	0	0	33.333333333333336	33.333333333333336	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	1.0	6.0	4.0	2.5	4	0	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
90_1.conllu	1	4	4.0	10.0	0	0	0	0	25.0	0	50.0	0	0	0	25.0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	2.0	1.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	25.0	0	0	0	0	0	0	0	0	0	0	0
127_1.conllu	1	5	5.0	4.75	20.0	0	20.0	0	0	0	20.0	0	0	0	20.0	0	0	20.0	1.0	0	100.0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	5.0	3.0	1.6666666666666667	3	0	0	0	0	0	0.0	100.0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	20.0	20.0	0	0	0	100.0	0.0	0	0	0	0	0	0
102_1.conllu	1	6	6.0	3.75	16.666666666666668	0	0	33.333333333333336	0	0	0	0	16.666666666666668	0	33.333333333333336	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	50.0	0	0	0	0	0	0	50.0	1.0	100.0	0	0	0	0	0	0	0	0	1.0	6.0	3.0	2.0	3	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	33.333333333333336	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
102_2.conllu	1	4	4.0	7.0	25.0	0	0	0	0	0	25.0	0	0	0	25.0	0	0	25.0	1.0	100.0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	2.0	4.0	1.0	1.0	1	0	0	0	0	0	100.0	0.0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	25.0	25.0	0	0	0	100.0	0.0	0	0	0	0	0	0
17_1.conllu	1	8	8.0	7.0	12.5	0	0	12.5	0	0	37.5	0	25.0	0	12.5	0	0	0	0.5714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	8.0	4.0	1.8333333333333333	4	0	0	0	0	0	100.0	0.0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	12.5	0	0	25.0	0	0	0	0	12.5	0	0	0	12.5	0	0	0	0	12.5	12.5	0	0	0	100.0	0.0	0	0	0	0	0	0
3_1.conllu	1	10	10.0	4.75	0	0	10.0	10.0	0	0	10.0	0	10.0	0	20.0	10.0	0	30.0	0.625	0	100.0	0	0	100.0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	3.0	100.0	2.0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	0	0	2.0	3.3333333333333335	5.0	2.142857142857143	5	0	0	0	0	0	100.0	0.0	0	0	0	10.0	0	0	10.0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	20.0	0	0	0	0	0	20.0	10.0	0	10.0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
87_1.conllu	1	6	6.0	7.8	0	0	0	0	16.666666666666668	0	16.666666666666668	0	16.666666666666668	16.666666666666668	16.666666666666668	0	0	16.666666666666668	0.6	100.0	0	0	0	100.0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	6.0	3.0	1.5	3	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	16.666666666666668	0	16.666666666666668	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
150_1.conllu	1	13	13.0	10.181818181818182	7.6923076923076925	0	0	7.6923076923076925	0	0	38.46153846153846	0	0	23.076923076923077	15.384615384615385	0	0	7.6923076923076925	0.9090909090909091	100.0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	6.5	4.0	1.5	4	0	0	0	100.0	0.0	0.0	100.0	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	15.384615384615385	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	15.384615384615385	7.6923076923076925	0	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
83_1.conllu	1	7	7.0	7.0	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	28.571428571428573	0	14.285714285714286	0	0	14.285714285714286	0.3333333333333333	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	7.0	2.0	1.4	2	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	0	0	100.0	0.0	0	0	0	0	0	0
79_1.conllu	1	9	9.0	7.0	0	0	55.55555555555556	22.22222222222222	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	9.0	5.0	2.5714285714285716	5	0	0	0	0	0	0	0	0	0	0	44.44444444444444	0	0	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	100.0	0.0	0	0	0	0	0	0
142_1.conllu	1	9	9.0	8.125	0	0	11.11111111111111	11.11111111111111	0	0	22.22222222222222	0	11.11111111111111	0	11.11111111111111	0	0	33.333333333333336	0.75	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	3.0	100.0	2.0	0	66.66666666666667	0	0	33.333333333333336	0	0	3.0	3.0	3.0	1.5714285714285714	3	0	0	0	0	0	100.0	0.0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	22.22222222222222	0	11.11111111111111	11.11111111111111	0	22.22222222222222	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
65_1.conllu	1	19	19.0	7.764705882352941	10.526315789473685	5.2631578947368425	15.789473684210526	5.2631578947368425	5.2631578947368425	0	21.05263157894737	0	10.526315789473685	0	10.526315789473685	0	0	15.789473684210526	0.7058823529411765	0	100.0	0	0	100.0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	100.0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	4.0	100.0	2.0	33.333333333333336	0	0	66.66666666666667	0	0	0	4.0	4.75	6.0	2.125	6	0	0	0	0	0	50.0	50.0	5.2631578947368425	0	0	15.789473684210526	5.2631578947368425	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	0	0	0	0	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	10.526315789473685	0	10.526315789473685	5.2631578947368425	0	5.2631578947368425	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
69_1.conllu	1	11	11.0	7.0	9.090909090909092	0	0	9.090909090909092	0	0	27.272727272727273	0	0	0	36.36363636363637	0	0	18.181818181818183	0.8571428571428571	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	2.0	5.5	6.0	2.1666666666666665	6	0	0	0	0.0	100.0	0	0	0	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	36.36363636363637	9.090909090909092	9.090909090909092	0	9.090909090909092	50.0	50.0	100.0	0.0	1.0	100.0	0	0
114_1.conllu	1	4	4.0	6.666666666666667	0	0	0	0	0	0	0	0	25.0	25.0	25.0	0	0	25.0	0.6666666666666666	0	100.0	0	0	100.0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	25.0	0	25.0	25.0	0	0	0	100.0	0.0	0	0	0	0	0	0
10_1.conllu	1	6	6.0	12.8	0	0	0	0	0	0	50.0	0	0	0	16.666666666666668	0	0	33.333333333333336	1.0	100.0	0	0	0	100.0	50.0	0	50.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	3.0	3.0	1.0	1.0	1	0	0	0	50.0	50.0	100.0	0.0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	33.333333333333336	0	0	16.666666666666668	16.666666666666668	0	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
104_1.conllu	1	4	4.0	9.0	0	0	0	0	0	0	25.0	0	0	0	50.0	0	0	25.0	1.0	0	100.0	0	0	100.0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	1.0	4.0	1.0	1.0	1	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	50.0	25.0	0	0	0	100.0	0.0	0	0	0	0	0	0
2_1.conllu	1	8	8.0	5.833333333333333	0	0	25.0	12.5	0	0	0	0	12.5	0	25.0	0	0	25.0	0.6666666666666666	0	100.0	0	0	100.0	50.0	0	50.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	2.0	4.0	4.0	2.0	4	0	0	0	100.0	0.0	0	0	0	0	0	25.0	0	0	12.5	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	25.0	12.5	0	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
54_1.conllu	1	7	7.0	6.5	0	0	0	0	0	0	42.857142857142854	0	14.285714285714286	0	14.285714285714286	0	0	28.571428571428573	0.8333333333333334	0	100.0	0	0	100.0	50.0	50.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	3.5	3.0	1.8	3	0	0	0	0.0	100.0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	14.285714285714286	14.285714285714286	0	14.285714285714286	14.285714285714286	0	14.285714285714286	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
50_1.conllu	1	6	6.0	7.333333333333333	0	0	0	0	0	0	16.666666666666668	0	0	0	50.0	0	0	33.333333333333336	1.0	0	100.0	0	0	100.0	50.0	50.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.0	0	100.0	0	0	0	0	0	2.0	3.0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	50.0	16.666666666666668	0	16.666666666666668	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
140_1.conllu	1	12	12.0	5.375	16.666666666666668	0	8.333333333333334	16.666666666666668	8.333333333333334	0	0	0	8.333333333333334	0	33.333333333333336	0	0	8.333333333333334	0.5	0	100.0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	100.0	0	0	50.0	0	0	0	0	0	0	50.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	8.0	3.4285714285714284	8	0	0	0	0	0	100.0	0.0	0	0	0	8.333333333333334	0	0	8.333333333333334	0	0	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	33.333333333333336	8.333333333333334	0	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0
18_1.conllu	1	8	8.0	7.0	0	0	0	12.5	0	0	25.0	0	12.5	0	37.5	0	0	12.5	0.6	0	100.0	0	0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	1.0	0.0	1.0	0	100.0	0	0	0	0	0	2.0	8.0	6.0	2.75	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	12.5	37.5	12.5	0	0	0	0	0	0	0	0	0	0	0
48_1.conllu	1	6	6.0	7.8	0	0	0	16.666666666666668	16.666666666666668	0	50.0	0	0	0	16.666666666666668	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	6.0	4.0	2.25	4	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	100.0	0.0	0	0	0	0	0	0
30_1.conllu	1	13	13.0	10.416666666666666	23.076923076923077	0	0	7.6923076923076925	0	0	46.15384615384615	0	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	0.9166666666666666	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	1.0	0	100.0	0	0	0	0	0	5.0	6.5	4.0	1.9090909090909092	4	0	0	0	100.0	0.0	0	0	7.6923076923076925	0	0	0	15.384615384615385	0	0	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	15.384615384615385	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0