task,model_type,language,task_type,train_time_main,train_primary_value_main,train_mse_main,train_r2_main,val_primary_value_main,val_mse_main,val_r2_main,test_primary_value_main,test_mse_main,test_r2_main,train_samples_main,val_samples_main,test_samples_main,train_accuracy_main,train_precision_main,train_recall_main,train_f1_main,val_accuracy_main,val_precision_main,val_recall_main,val_f1_main,test_accuracy_main,test_precision_main,test_recall_main,test_f1_main,train_time_control,train_primary_value_control,train_mse_control,train_r2_control,val_primary_value_control,val_mse_control,val_r2_control,test_primary_value_control,test_mse_control,test_r2_control,train_samples_control,val_samples_control,test_samples_control,train_accuracy_control,train_precision_control,train_recall_control,train_f1_control,val_accuracy_control,val_precision_control,val_recall_control,val_f1_control,test_accuracy_control,test_precision_control,test_recall_control,test_f1_control,test_accuracy_diff,test_accuracy_improvement,test_f1_diff,test_f1_improvement,test_mse_diff,test_mse_improvement,test_r2_diff,test_r2_improvement
lexical_density,Ridge,id,regression,0.003163576126098633,0.005504765536565723,0.005504765536565723,0.8767260467666278,0.027830452157960706,0.027830452157960706,0.44018459466871607,0.03369020515634808,0.03369020515634808,0.17666770768866435,954,72,110,,,,,,,,,,,,,0.0032041072845458984,0.024138015535331455,0.024138015535331455,0.45945225487201197,0.060738440055155274,0.060738440055155274,-0.22176651121855798,0.06418103869243762,0.06418103869243762,-0.568477290783442,954.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.030490833536089536,0.030490833536089536,0.7451449984721064,0.7451449984721064
lexical_density,XGBRegressor,id,regression,0.49457216262817383,0.005124120820661544,0.005124120820661544,0.8852502207019588,0.03244004175394951,0.03244004175394951,0.3474617293181004,0.046012160404275804,0.046012160404275804,-0.12446027930201264,954,72,110,,,,,,,,,,,,,0.39539353052775067,0.022509883438062952,0.022509883438062952,0.495912714210966,0.059728958853128365,0.059728958853128365,-0.20146058427639169,0.06189793638239244,0.06189793638239244,-0.5126820871096345,954.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.015885775978116634,0.015885775978116634,0.38822180780762183,0.38822180780762183
n_tokens,DummyRegressor,id,regression,0.0069386959075927734,0.03201962835946187,0.03201962835946187,0.0,0.034627595813610565,0.034627595813610565,-0.04182268656848165,0.03990323866931647,0.03990323866931647,-0.3507991282912861,954,72,110,,,,,,,,,,,,,0.0067844390869140625,0.03201962835946187,0.03201962835946187,0.0,0.03462759581361057,0.03462759581361057,-0.041822686568481725,0.03990323866931648,0.03990323866931648,-0.3507991282912863,954.0,72.0,110.0,,,,,,,,,,,,,,,,,-6.938893903907228e-18,6.938893903907228e-18,1.6653345369377348e-16,1.6653345369377348e-16
n_tokens,Ridge,id,regression,0.003177165985107422,0.005424340274458051,0.005424340274458051,0.8305932781741626,0.023313241252178016,0.023313241252178016,0.29858648678067856,0.0375809425181084,0.0375809425181084,-0.27218506784665775,954,72,110,,,,,,,,,,,,,0.0031112035115559897,0.017587217641119802,0.017587217641119802,0.4507363594704952,0.0355796241572388,0.0355796241572388,-0.07046587427307709,0.04221757006947637,0.04221757006947637,-0.42914356704274587,954.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.0046366275513679694,0.0046366275513679694,0.15695849919608812,0.15695849919608812
n_tokens,XGBRegressor,id,regression,0.3624258041381836,0.002877026026291887,0.002877026026291887,0.9101480506271485,0.01885659957684084,0.01885659957684084,0.4326711754279876,0.021857241764915235,0.021857241764915235,0.26009155879363777,954,72,110,,,,,,,,,,,,,0.5118808746337891,0.016050695158013807,0.016050695158013807,0.4987232525679583,0.03673617278143257,0.03673617278143257,-0.10526235859414652,0.041185559609698476,0.041185559609698476,-0.39420808621603753,954.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.01932831784478324,0.01932831784478324,0.6542996450096753,0.6542996450096753
avg_max_depth,DummyRegressor,id,regression,0.007233619689941406,0.028743521622518444,0.028743521622518444,0.0,0.042771213644194804,0.042771213644194804,-0.04988947091217488,0.03229627832030602,0.03229627832030602,-0.0024858595461816346,954,72,110,,,,,,,,,,,,,0.006903727849324544,0.028743521622518444,0.028743521622518444,0.0,0.042771213644194804,0.042771213644194804,-0.04988947091217488,0.03229627832030602,0.03229627832030602,-0.0024858595461816346,954.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
avg_max_depth,Ridge,id,regression,0.0031731128692626953,0.007942583130404444,0.007942583130404444,0.7236739730533919,0.02959474749014743,0.02959474749014743,0.2735484655009901,0.0241262349121665,0.0241262349121665,0.2511146608391268,954,72,110,,,,,,,,,,,,,0.00310516357421875,0.015414371511335232,0.015414371511335232,0.4637271064496426,0.04414730550512843,0.04414730550512843,-0.08366789880109793,0.036424927458973064,0.036424927458973064,-0.1306403279803642,954.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.012298692546806565,0.012298692546806565,0.381754988819491,0.381754988819491
avg_max_depth,XGBRegressor,id,regression,0.40348052978515625,0.004777255898184993,0.004777255898184993,0.8337971261516417,0.03175844280224119,0.03175844280224119,0.2204370213103578,0.026105589084848287,0.026105589084848287,0.18967493241383548,954,72,110,,,,,,,,,,,,,0.45450131098429364,0.013280835710554583,0.013280835710554583,0.5379537732025842,0.04523995883655952,0.04523995883655952,-0.11048886389153594,0.03331840754277985,0.03331840754277985,-0.03421304749014675,954.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.0072128184579315635,0.0072128184579315635,0.22388797990398224,0.22388797990398224
avg_links_len,DummyRegressor,id,regression,0.00677943229675293,0.018266996274101326,0.018266996274101326,0.0,0.046536363730557424,0.046536363730557424,-0.2610907988904765,0.03596510605103685,0.03596510605103685,-0.6199908651137243,954,72,110,,,,,,,,,,,,,0.006750345230102539,0.018266996274101326,0.018266996274101326,0.0,0.046536363730557424,0.046536363730557424,-0.2610907988904765,0.03596510605103685,0.03596510605103685,-0.6199908651137243,954.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
avg_links_len,Ridge,id,regression,0.0036270618438720703,0.003805443703731615,0.003805443703731615,0.7916765489722623,0.04643080344019342,0.04643080344019342,-0.2582302163216059,0.03700878350850195,0.03700878350850195,-0.6670016523144986,954,72,110,,,,,,,,,,,,,0.003332376480102539,0.010104090502651155,0.010104090502651155,0.4468663401997523,0.044554606535590624,0.044554606535590624,-0.2073870806825456,0.03664282570989861,0.03664282570989861,-0.6505176667004077,954.0,72.0,110.0,,,,,,,,,,,,,,,,,0.00036595779860334327,-0.00036595779860334327,-0.016483985614090924,-0.016483985614090924
avg_links_len,XGBRegressor,id,regression,0.40640878677368164,0.002585931752291746,0.002585931752291746,0.8584369475151182,0.04690663701409879,0.04690663701409879,-0.27112484954498384,0.04046234299951161,0.04046234299951161,-0.8225617337896691,954,72,110,,,,,,,,,,,,,0.4314587910970052,0.008312635672841632,0.008312635672841632,0.5449369152920251,0.048092734895682214,0.048092734895682214,-0.3032669639076097,0.04022442311628047,0.04022442311628047,-0.8118450119505504,954.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0002379198832311441,-0.0002379198832311441,-0.010716721839118759,-0.010716721839118759
avg_subordinate_chain_len,DummyRegressor,id,regression,0.006884574890136719,0.03734276729559748,0.03734276729559748,0.0,0.06014047222222222,0.06014047222222222,-0.20794539337882023,0.06964522929292928,0.06964522929292928,-0.3283217388036439,954,72,110,,,,,,,,,,,,,0.0068709055582682295,0.03734276729559748,0.03734276729559748,0.0,0.06014047222222222,0.06014047222222222,-0.20794539337882023,0.06964522929292928,0.06964522929292928,-0.3283217388036439,954.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
avg_subordinate_chain_len,Ridge,id,regression,0.0031998157501220703,0.007036174590260663,0.007036174590260663,0.8115786509723881,0.0306153009818661,0.0306153009818661,0.38507945778506336,0.052634264065855946,0.052634264065855946,-0.0038769040524366805,954,72,110,,,,,,,,,,,,,0.0034906864166259766,0.020130887406199786,0.020130887406199786,0.4609160256697657,0.06695313479228414,0.06695313479228414,-0.34478044079485676,0.0753822802830977,0.0753822802830977,-0.4377427231874134,954.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.02274801621724175,0.02274801621724175,0.43386581913497674,0.43386581913497674
avg_subordinate_chain_len,XGBRegressor,id,regression,0.4962434768676758,0.0012733341976037527,0.0012733341976037527,0.9659014505399585,0.044691001621431414,0.044691001621431414,0.10236339125142457,0.05503402536800681,0.05503402536800681,-0.04964680298089563,954,72,110,,,,,,,,,,,,,0.3766775131225586,0.015401378386132073,0.015401378386132073,0.5875672987966317,0.06500868569290051,0.06500868569290051,-0.3057254043864102,0.07780816366498507,0.07780816366498507,-0.484010840396278,954.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.022774138296978254,0.022774138296978254,0.4343640374153824,0.4343640374153824
lang_norm_complexity_score,DummyRegressor,ja,regression,0.009205102920532227,0.04006533794788478,0.04006533794788478,0.0,0.06489982769671278,0.06489982769671278,-0.057732474924141464,0.060265333964370046,0.060265333964370046,-0.15764523951119602,1191,46,92,,,,,,,,,,,,,0.008768796920776367,0.04006533794788478,0.04006533794788478,0.0,0.06489982769671278,0.06489982769671278,-0.057732474924141464,0.06026533396437004,0.06026533396437004,-0.15764523951119602,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,6.938893903907228e-18,-6.938893903907228e-18,0.0,0.0
lang_norm_complexity_score,Ridge,ja,regression,0.003610372543334961,0.006739216527501294,0.006739216527501294,0.8317943421251714,0.032891012834117925,0.032891012834117925,0.46394476468609513,0.03983448668454594,0.03983448668454594,0.23481376696592626,1191,46,92,,,,,,,,,,,,,0.0035054683685302734,0.020754681260268148,0.020754681260268148,0.48197912901009543,0.0740207307027755,0.0740207307027755,-0.20638426110807306,0.06406729558722482,0.06406729558722482,-0.2306776527407358,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.024232808902678878,0.024232808902678878,0.4654914197066621,0.4654914197066621
lang_norm_complexity_score,XGBRegressor,ja,regression,0.8549878597259521,0.0050651141244094445,0.0050651141244094445,0.8735786496797326,0.04037567962916055,0.04037567962916055,0.34196023230645123,0.036970601777077054,0.036970601777077054,0.28982653320396656,1191,46,92,,,,,,,,,,,,,0.6156670252482096,0.020275756527715544,0.020275756527715544,0.4939327217434344,0.07033025730606206,0.07033025730606206,-0.1462372052824512,0.061146005642824214,0.061146005642824214,-0.17456218510943264,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.02417540386574716,0.02417540386574716,0.46438871831339923,0.46438871831339923
question_type,DummyClassifier,ja,classification,0.009179115295410156,0.5004198152812762,,,0.5217391304347826,,,0.5978260869565217,,,1191,46,92,0.5004198152812762,0.25041999152614663,0.5004198152812762,0.33379989916915576,0.5217391304347826,0.2722117202268431,0.5217391304347826,0.35776397515527947,0.5978260869565217,0.3573960302457467,0.5978260869565217,0.4473528541851523,0.009030421574910482,0.5004198152812762,,,0.5217391304347826,,,0.5978260869565217,,,1191.0,46.0,92.0,0.5004198152812762,0.25041999152614663,0.5004198152812762,0.33379989916915576,0.5217391304347826,0.2722117202268431,0.5217391304347826,0.35776397515527947,0.5978260869565217,0.3573960302457467,0.5978260869565217,0.4473528541851523,0.0,0.0,0.0,0.0,,,,
question_type,LogisticRegression,ja,classification,0.003062009811401367,0.9966414777497901,,,0.9347826086956522,,,0.6413043478260869,,,1191,46,92,0.9966414777497901,0.9966470703304235,0.9966414777497901,0.9966414635435644,0.9347826086956522,0.9354865424430642,0.9347826086956522,0.9346897505210375,0.6413043478260869,0.6417622232839626,0.6413043478260869,0.5914370324788955,0.003003199895222982,0.8343129023229778,,,0.5144927536231884,,,0.5108695652173912,,,1191.0,46.0,92.0,0.8343129023229778,0.8344704822665241,0.8343129023229778,0.8342941832924216,0.5144927536231884,0.5170742668379719,0.5144927536231884,0.5125839781898986,0.5108695652173912,0.5324136916499739,0.5108695652173912,0.5050896953547093,0.13043478260869568,0.13043478260869568,0.08634733712418619,0.08634733712418619,,,,
question_type,XGBClassifier,ja,classification,0.4758796691894531,0.998320738874895,,,0.8478260869565217,,,0.6413043478260869,,,1191,46,92,0.998320738874895,0.9983263551328386,0.998320738874895,0.9983207317717823,0.8478260869565217,0.8481987577639751,0.8478260869565217,0.847609417882421,0.6413043478260869,0.6397731193926846,0.6413043478260869,0.6404632744716128,0.4685920874277751,0.8802127064091799,,,0.5507246376811594,,,0.5,,,1191.0,46.0,92.0,0.8802127064091799,0.8837178412770171,0.8802127064091799,0.8799165878422684,0.5507246376811594,0.5517722982751337,0.5507246376811594,0.5501325932778292,0.5,0.5287907121707963,0.5,0.4981012167712935,0.14130434782608692,0.14130434782608692,0.1423620577003193,0.1423620577003193,,,,
avg_verb_edges,DummyRegressor,ja,regression,0.00893092155456543,0.0649646587567969,0.0649646587567969,0.0,0.08817710359124824,0.08817710359124824,-0.025035095035367938,0.10757532298123838,0.10757532298123838,-0.12612688232450853,1191,46,92,,,,,,,,,,,,,0.008862654368082682,0.0649646587567969,0.0649646587567969,0.0,0.08817710359124824,0.08817710359124824,-0.025035095035367938,0.10757532298123838,0.10757532298123838,-0.12612688232450853,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
avg_verb_edges,Ridge,ja,regression,0.003390789031982422,0.007430224007043347,0.007430224007043347,0.8856266753457553,0.03522535312169955,0.03522535312169955,0.5905147514015259,0.10283260060747566,0.10283260060747566,-0.07647881237237297,1191,46,92,,,,,,,,,,,,,0.0035823186238606772,0.033789694906581014,0.033789694906581014,0.479875742392847,0.09249296677790193,0.09249296677790193,-0.07520584289978642,0.11473586498115897,0.11473586498115897,-0.20108532646072205,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.011903264373683303,0.011903264373683303,0.12460651408834908,0.12460651408834908
avg_verb_edges,XGBRegressor,ja,regression,0.5927102565765381,0.0044479011071506674,0.0044479011071506674,0.9315335261930349,0.030221747202611074,0.030221747202611074,0.6486803234140481,0.1049000545630903,0.1049000545630903,-0.09812146621587425,1191,46,92,,,,,,,,,,,,,0.657839854558309,0.03277948168169987,0.03277948168169987,0.49542593913386285,0.0940471337375929,0.0940471337375929,-0.09327261547844216,0.11390015013510041,0.11390015013510041,-0.19233684281202912,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.009000095572010106,0.009000095572010106,0.09421537659615487,0.09421537659615487
lexical_density,DummyRegressor,ja,regression,0.008991718292236328,0.026039934421398667,0.026039934421398667,0.0,0.027019806570825627,0.027019806570825627,-0.0007686803245534612,0.06488087995636208,0.06488087995636208,-0.23817556670249385,1191,46,92,,,,,,,,,,,,,0.0090028444925944,0.026039934421398667,0.026039934421398667,0.0,0.027019806570825627,0.027019806570825627,-0.0007686803245533872,0.06488087995636206,0.06488087995636206,-0.23817556670249362,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,1.3877787807814457e-17,-1.3877787807814457e-17,-2.220446049250313e-16,-2.220446049250313e-16
lexical_density,Ridge,ja,regression,0.0036423206329345703,0.004970565658224111,0.004970565658224111,0.8091175815658168,0.020900155705874498,0.020900155705874498,0.2258930059503167,0.09190124161089733,0.09190124161089733,-0.7538275064821718,1191,46,92,,,,,,,,,,,,,0.003712177276611328,0.013743098981710751,0.013743098981710751,0.4722298927751072,0.02971354660505913,0.02971354660505913,-0.10054032939727686,0.06757256509473115,0.06757256509473115,-0.28954322345786476,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,0.024328676516166173,-0.024328676516166173,-0.464284283024307,-0.464284283024307
lexical_density,XGBRegressor,ja,regression,0.521399736404419,0.004757899400818401,0.004757899400818401,0.8172845090996645,0.021314867602792525,0.021314867602792525,0.2105327672785242,0.0802337114408756,0.0802337114408756,-0.5311663651721037,1191,46,92,,,,,,,,,,,,,0.5612266063690186,0.013441086242067643,0.013441086242067643,0.48382795345973495,0.028281503338003874,0.028281503338003874,-0.047499829392884774,0.06436071139635986,0.06436071139635986,-0.2282487592671639,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,0.015873000044515737,-0.015873000044515737,-0.30291760590493977,-0.30291760590493977
n_tokens,DummyRegressor,ja,regression,0.00885319709777832,0.02078127604811062,0.02078127604811062,0.0,0.019980735104373593,0.019980735104373593,-1.8562540053945753e-06,0.060855234419892164,0.060855234419892164,-0.020060823784774584,1191,46,92,,,,,,,,,,,,,0.008930603663126627,0.020781276048110617,0.020781276048110617,0.0,0.019980735104373596,0.019980735104373596,-1.8562540053945753e-06,0.060855234419892164,0.060855234419892164,-0.020060823784774584,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
n_tokens,Ridge,ja,regression,0.00360107421875,0.004085965090851951,0.004085965090851951,0.8033823774154891,0.011580623154535478,0.011580623154535478,0.4204094799005318,0.045891875449452633,0.045891875449452633,0.23075632322771877,1191,46,92,,,,,,,,,,,,,0.003584623336791992,0.010857198139907228,0.010857198139907228,0.4775490150474018,0.02418109050138674,0.02418109050138674,-0.21022250989853797,0.06265289931142615,0.06265289931142615,-0.05019344175309404,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.016761023861973513,0.016761023861973513,0.2809497649808128,0.2809497649808128
n_tokens,XGBRegressor,ja,regression,0.5034992694854736,0.0025612050037645403,0.0025612050037645403,0.876754199413207,0.015279485526888766,0.015279485526888766,0.23528770039344382,0.04003318353108774,0.04003318353108774,0.3289602355372736,1191,46,92,,,,,,,,,,,,,0.5472120443979899,0.010418480960665333,0.010418480960665333,0.49866019119588395,0.0229125998739203,0.0229125998739203,-0.1467367084262193,0.059923587209511464,0.059923587209511464,-0.0044444708127272525,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.01989040367842372,0.01989040367842372,0.33340470635000086,0.33340470635000086
avg_max_depth,DummyRegressor,ja,regression,0.008940458297729492,0.017090797713892537,0.017090797713892537,0.0,0.029258827555336833,0.029258827555336833,-0.0023590840038767436,0.08336008441840403,0.08336008441840403,-0.23149101104606218,1191,46,92,,,,,,,,,,,,,0.009026686350504557,0.017090797713892537,0.017090797713892537,0.0,0.029258827555336833,0.029258827555336833,-0.0023590840038767436,0.08336008441840403,0.08336008441840403,-0.2314910110460621,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,0.0,0.0,-8.326672684688674e-17,-8.326672684688674e-17
avg_max_depth,Ridge,ja,regression,0.0036079883575439453,0.00476348515968089,0.00476348515968089,0.7212836264623967,0.01898971718223102,0.01898971718223102,0.349443668435653,0.06581780596523623,0.06581780596523623,0.027663695658789456,1191,46,92,,,,,,,,,,,,,0.003584623336791992,0.009097958823107844,0.009097958823107844,0.46766915299030093,0.035415408907224825,0.035415408907224825,-0.21327338782560235,0.08418797450452577,0.08418797450452577,-0.24372155527243033,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.018370168539289536,0.018370168539289536,0.2713852509312198,0.2713852509312198
avg_max_depth,XGBRegressor,ja,regression,0.4833533763885498,0.0027279603114849444,0.0027279603114849444,0.840384260749428,0.023157376785944265,0.023157376785944265,0.20666653716075367,0.06299140601353304,0.06299140601353304,0.06941852542447347,1191,46,92,,,,,,,,,,,,,0.5628274281819662,0.00814915571359672,0.00814915571359672,0.5231845903264923,0.03198013878288559,0.03198013878288559,-0.09558670989477447,0.0838298220153203,0.0838298220153203,-0.23843051491279574,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.020838416001787263,0.020838416001787263,0.30784904033726923,0.30784904033726923
avg_links_len,DummyRegressor,ja,regression,0.00899195671081543,0.009301717052255193,0.009301717052255193,0.0,0.020961606515809642,0.020961606515809642,-0.17578499581662177,0.10822901283311698,0.10822901283311698,-1.5454230135539135,1191,46,92,,,,,,,,,,,,,0.00887910525004069,0.009301717052255193,0.009301717052255193,0.0,0.020961606515809642,0.020961606515809642,-0.17578499581662177,0.10822901283311698,0.10822901283311698,-1.5454230135539138,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
avg_links_len,Ridge,ja,regression,0.0036356449127197266,0.0019922907502216737,0.0019922907502216737,0.7858147330187124,0.016562350741117823,0.016562350741117823,0.0709794365154619,0.09456858067394534,0.09456858067394534,-1.2241452204480736,1191,46,92,,,,,,,,,,,,,0.003769954045613607,0.004724037476107898,0.004724037476107898,0.4921327482260322,0.02243750249877478,0.02243750249877478,-0.25857141539985373,0.11048101290574107,0.11048101290574107,-1.5983874882481561,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.015912432231795726,0.015912432231795726,0.3742422678000825,0.3742422678000825
avg_links_len,XGBRegressor,ja,regression,0.6943883895874023,0.0011255934336947759,0.0011255934336947759,0.8789907898325205,0.018588356838324018,0.018588356838324018,-0.042663931836643076,0.10520169874506868,0.10520169874506868,-1.4742240369832227,1191,46,92,,,,,,,,,,,,,0.5870623588562012,0.004242437307188125,0.004242437307188125,0.543908153370506,0.021801996974712787,0.021801996974712787,-0.22292444056578745,0.109063046839542,0.109063046839542,-1.5650385426848532,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.0038613480944733186,0.0038613480944733186,0.09081450570163052,0.09081450570163052
avg_subordinate_chain_len,DummyRegressor,ja,regression,0.008945941925048828,0.064482181996093,0.064482181996093,0.0,0.05827271889099494,0.05827271889099494,-0.0004468411630451641,0.0923712885164467,0.0923712885164467,-0.25532847022224847,1191,46,92,,,,,,,,,,,,,0.008965412775675455,0.064482181996093,0.064482181996093,0.0,0.05827271889099494,0.05827271889099494,-0.0004468411630451641,0.0923712885164467,0.0923712885164467,-0.25532847022224847,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
avg_subordinate_chain_len,Ridge,ja,regression,0.0036520957946777344,0.013728244703509598,0.013728244703509598,0.7871001836702518,0.027816637163758758,0.027816637163758758,0.5224340426895453,0.07585486039946934,0.07585486039946934,-0.03086973661987691,1191,46,92,,,,,,,,,,,,,0.0036323070526123047,0.0326755605856154,0.0326755605856154,0.49326217609082734,0.06883576617017687,0.06883576617017687,-0.1817970078384931,0.10083210157659811,0.10083210157659811,-0.37031116328866825,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.024977241177128767,0.024977241177128767,0.33944142666879135,0.33944142666879135
avg_subordinate_chain_len,XGBRegressor,ja,regression,0.5355427265167236,0.009530590567430578,0.009530590567430578,0.8521980759272687,0.030029763759692095,0.030029763759692095,0.48443829520885606,0.08125793252759189,0.08125793252759189,-0.10429764239049844,1191,46,92,,,,,,,,,,,,,0.5269224643707275,0.032230940188353784,0.032230940188353784,0.5001574203815456,0.061074963622731425,0.061074963622731425,-0.04855677911318231,0.09432915990055278,0.09432915990055278,-0.2819359986975516,1191.0,46.0,92.0,,,,,,,,,,,,,,,,,-0.013071227372960889,0.013071227372960889,0.17763835630705316,0.17763835630705316
lang_norm_complexity_score,DummyRegressor,ko,regression,0.005279064178466797,0.022261538599786513,0.022261538599786513,0.0,0.05560317118973537,0.05560317118973537,-0.18026117226178262,0.03670295372973632,0.03670295372973632,-0.1396335206201602,739,72,110,,,,,,,,,,,,,0.0052721500396728516,0.022261538599786513,0.022261538599786513,0.0,0.055603171189735366,0.055603171189735366,-0.18026117226178248,0.036702953729736316,0.036702953729736316,-0.13963352062016013,739.0,72.0,110.0,,,,,,,,,,,,,,,,,6.938893903907228e-18,-6.938893903907228e-18,-8.326672684688674e-17,-8.326672684688674e-17
lang_norm_complexity_score,Ridge,ko,regression,0.003629922866821289,0.0037793934848166866,0.0037793934848166866,0.8302276606859091,0.029678211917681305,0.029678211917681305,0.3700351897363994,0.02288316669931346,0.02288316669931346,0.2894734298360253,739,72,110,,,,,,,,,,,,,0.0031006336212158203,0.010962727850692399,0.010962727850692399,0.5075485101107283,0.06060374748922298,0.06060374748922298,-0.28640594636249544,0.039217493754077536,0.039217493754077536,-0.21771045474872194,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.016334327054764074,0.016334327054764074,0.5071838845847473,0.5071838845847473
lang_norm_complexity_score,XGBRegressor,ko,regression,0.44391727447509766,0.0012418914927805034,0.0012418914927805034,0.9442135822187774,0.044902277788442496,0.044902277788442496,0.046881429856382884,0.030775649193387152,0.030775649193387152,0.04441038457307933,739,72,110,,,,,,,,,,,,,0.5190293788909912,0.007517522409893244,0.007517522409893244,0.6623089470569955,0.05631431653446833,0.05631431653446833,-0.19535630479224478,0.038478505010609836,0.038478505010609836,-0.1947647172035054,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.007702855817222683,0.007702855817222683,0.23917510177658474,0.23917510177658474
question_type,DummyClassifier,ko,classification,0.005377769470214844,0.5385656292286874,,,0.5,,,0.5,,,739,72,110,0.5385656292286874,0.29005293698649204,0.5385656292286874,0.3770433077097935,0.5,0.25,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.005427201588948567,0.5385656292286874,,,0.5,,,0.5,,,739.0,72.0,110.0,0.5385656292286874,0.29005293698649204,0.5385656292286874,0.3770433077097935,0.5,0.25,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,,,,
