task,model_type,language,task_type,train_time_main,train_primary_value_main,train_mse_main,train_r2_main,val_primary_value_main,val_mse_main,val_r2_main,test_primary_value_main,test_mse_main,test_r2_main,train_samples_main,val_samples_main,test_samples_main,train_accuracy_main,train_precision_main,train_recall_main,train_f1_main,val_accuracy_main,val_precision_main,val_recall_main,val_f1_main,test_accuracy_main,test_precision_main,test_recall_main,test_f1_main,train_time_control,train_primary_value_control,train_mse_control,train_r2_control,val_primary_value_control,val_mse_control,val_r2_control,test_primary_value_control,test_mse_control,test_r2_control,train_samples_control,val_samples_control,test_samples_control,train_accuracy_control,train_precision_control,train_recall_control,train_f1_control,val_accuracy_control,val_precision_control,val_recall_control,val_f1_control,test_accuracy_control,test_precision_control,test_recall_control,test_f1_control,test_accuracy_diff,test_accuracy_improvement,test_f1_diff,test_f1_improvement,test_mse_diff,test_mse_improvement,test_r2_diff,test_r2_improvement
question_type,LogisticRegression,ko,classification,0.002750396728515625,0.9702300405953992,,,0.75,,,0.6636363636363637,,,739,72,110,0.9702300405953992,0.970256381319318,0.9702300405953992,0.970236070276219,0.75,0.7571428571428572,0.75,0.7482517482517483,0.6636363636363637,0.6767857142857142,0.6636363636363637,0.6572631578947369,0.003139336903889974,0.8362652232746955,,,0.5416666666666666,,,0.4636363636363636,,,739.0,72.0,110.0,0.8362652232746955,0.8468416016674843,0.8362652232746955,0.8334953553094232,0.5416666666666666,0.5569139692914202,0.5416666666666666,0.5212635676035555,0.4636363636363636,0.4528715370277037,0.4636363636363636,0.4404288476520195,0.20000000000000007,0.20000000000000007,0.21683431024271738,0.21683431024271738,,,,
question_type,XGBClassifier,ko,classification,0.43521928787231445,0.9945872801082544,,,0.75,,,0.7363636363636363,,,739,72,110,0.9945872801082544,0.9946500362809123,0.9945872801082544,0.9945893921481451,0.75,0.762987012987013,0.75,0.7468750000000001,0.7363636363636363,0.7503501400560225,0.7363636363636363,0.7326292850557372,0.45873816808064777,0.9368516012629681,,,0.5,,,0.4969696969696969,,,739.0,72.0,110.0,0.9368516012629681,0.9384391277108645,0.9368516012629681,0.9366230523918971,0.5,0.5069367025888766,0.5,0.4836378471311595,0.4969696969696969,0.4943841799809759,0.4969696969696969,0.48483887646248763,0.23939393939393944,0.23939393939393944,0.24779040859324958,0.24779040859324958,,,,
avg_verb_edges,DummyRegressor,ko,regression,0.0052945613861083984,0.03687679362632091,0.03687679362632091,0.0,0.030711333798126555,0.030711333798126555,-0.25003026319024024,0.04078962486303817,0.04078962486303817,-0.1756909631338921,739,72,110,,,,,,,,,,,,,0.005376895268758138,0.0368767936263209,0.0368767936263209,0.0,0.030711333798126544,0.030711333798126544,-0.25003026319023997,0.04078962486303817,0.04078962486303817,-0.1756909631338921,739.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
avg_verb_edges,Ridge,ko,regression,0.003665924072265625,0.008748288422168111,0.008748288422168111,0.7627698191221268,0.0301035075091119,0.0301035075091119,-0.22529017013452002,0.04511040808012657,0.04511040808012657,-0.300230127174957,739,72,110,,,,,,,,,,,,,0.003761768341064453,0.01753110923667756,0.01753110923667756,0.5246032121359735,0.035880487749329754,0.035880487749329754,-0.4604281220578214,0.04601805609038163,0.04601805609038163,-0.3263915240239463,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.0009076480102550577,0.0009076480102550577,0.02616139684898927,0.02616139684898927
avg_verb_edges,XGBRegressor,ko,regression,0.4430665969848633,0.0043800782649095794,0.0043800782649095794,0.8812239938945428,0.025742748446190886,0.025742748446190886,-0.04779606209728127,0.04605309580968714,0.04605309580968714,-0.3274014838231982,739,72,110,,,,,,,,,,,,,0.5735789140065511,0.012715182611421077,0.012715182611421077,0.6551982599065885,0.03448434398391743,0.03448434398391743,-0.40360148046675365,0.043797676377341214,0.043797676377341214,-0.2623928877993471,739.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0022554194323459245,-0.0022554194323459245,-0.06500859602385112,-0.06500859602385112
lexical_density,DummyRegressor,ko,regression,0.005839109420776367,0.03424589988299296,0.03424589988299296,0.0,0.04693720711219572,0.04693720711219572,-0.12953091206171452,0.10708370548052036,0.10708370548052036,-1.6787978800436734,739,72,110,,,,,,,,,,,,,0.00547035535176595,0.03424589988299296,0.03424589988299296,0.0,0.046937207112195733,0.046937207112195733,-0.12953091206171488,0.10708370548052042,0.10708370548052042,-1.6787978800436747,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-5.551115123125783e-17,5.551115123125783e-17,1.3322676295501878e-15,1.3322676295501878e-15
lexical_density,Ridge,ko,regression,0.0031881332397460938,0.007547460879869866,0.007547460879869866,0.77960979545998,0.033746919691561975,0.033746919691561975,0.18788970789488757,0.06975756511766704,0.06975756511766704,-0.7450499748368149,739,72,110,,,,,,,,,,,,,0.0034678777058919272,0.016907770905617223,0.016907770905617223,0.5062833517768391,0.051972218341652575,0.051972218341652575,-0.2506970652300325,0.11135579269876045,0.11135579269876045,-1.785668090896295,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.04159822758109341,0.04159822758109341,1.04061811605948,1.04061811605948
lexical_density,XGBRegressor,ko,regression,0.5117745399475098,0.0026021493048952004,0.0026021493048952004,0.9240157416278768,0.044541036884177994,0.044541036884177994,-0.07186773801221413,0.08271418168546732,0.08271418168546732,-1.069171715288502,739,72,110,,,,,,,,,,,,,0.4975840250651042,0.010782426007819895,0.010782426007819895,0.6851469505937962,0.05298808810319377,0.05298808810319377,-0.2751436901761383,0.11231635205637257,0.11231635205637257,-1.8096973711614937,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.029602170370905248,0.029602170370905248,0.7405256558729916,0.7405256558729916
n_tokens,DummyRegressor,ko,regression,0.0068378448486328125,0.009909409123619126,0.009909409123619126,0.0,0.05325551917663648,0.05325551917663648,-0.23577291654337618,0.07863369397639315,0.07863369397639315,-0.8856740658273157,739,72,110,,,,,,,,,,,,,0.005299727121988933,0.009909409123619125,0.009909409123619125,0.0,0.05325551917663648,0.05325551917663648,-0.23577291654337618,0.07863369397639315,0.07863369397639315,-0.8856740658273156,739.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16
n_tokens,Ridge,ko,regression,0.0030329227447509766,0.001607642609654942,0.001607642609654942,0.837766047440395,0.0367465058853563,0.0367465058853563,0.14731210111558013,0.05627266971266229,0.05627266971266229,-0.3494458739772508,739,72,110,,,,,,,,,,,,,0.003106832504272461,0.00501931225094085,0.00501931225094085,0.49348016735152295,0.05700533263548641,0.05700533263548641,-0.3227858306258948,0.08088652933693981,0.08088652933693981,-0.9396981488779849,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.02461385962427752,0.02461385962427752,0.5902522749007341,0.5902522749007341
n_tokens,XGBRegressor,ko,regression,0.4237823486328125,0.0001495826871041241,0.0001495826871041241,0.9849049842187267,0.045965844684093086,0.045965844684093086,-0.06661895001413365,0.07748088336150688,0.07748088336150688,-0.8580291089472014,739,72,110,,,,,,,,,,,,,0.4239850838979085,0.0025372025787335807,0.0025372025787335807,0.7439602556436845,0.05453113741397906,0.05453113741397906,-0.2653731250086863,0.08270873211229542,0.08270873211229542,-0.9833954539695929,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.005227848750788536,0.005227848750788536,0.12536634502239152,0.12536634502239152
avg_max_depth,DummyRegressor,ko,regression,0.005274057388305664,0.029207444412501993,0.029207444412501993,0.0,0.03422318816154703,0.03422318816154703,-0.02151213286332654,0.03713818351221199,0.03713818351221199,-0.06367543512446239,739,72,110,,,,,,,,,,,,,0.005429188410441081,0.029207444412501987,0.029207444412501987,0.0,0.03422318816154703,0.03422318816154703,-0.02151213286332654,0.03713818351221199,0.03713818351221199,-0.06367543512446239,739.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
avg_max_depth,Ridge,ko,regression,0.002986431121826172,0.005833002602980016,0.005833002602980016,0.8002905519360246,0.01972141883569669,0.01972141883569669,0.41134448015632097,0.025579213520089284,0.025579213520089284,0.2673852488726107,739,72,110,,,,,,,,,,,,,0.0031166871388753257,0.01403142856117949,0.01403142856117949,0.519594102003205,0.04003504866483478,0.04003504866483478,-0.19498767203849457,0.04056841192374525,0.04056841192374525,-0.16192067366754226,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.014989198403655968,0.014989198403655968,0.429305922540153,0.429305922540153
avg_max_depth,XGBRegressor,ko,regression,0.5528914928436279,0.0015044532203927433,0.0015044532203927433,0.9484907614940534,0.029466214529665802,0.029466214529665802,0.12047657542824886,0.032289318246994034,0.032289318246994034,0.07520100909216554,739,72,110,,,,,,,,,,,,,0.5051392714182535,0.008668283706309638,0.008668283706309638,0.7032166325856549,0.03788516260928152,0.03788516260928152,-0.13081671637957978,0.03995069343432545,0.03995069343432545,-0.14422858641717964,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.007661375187331419,0.007661375187331419,0.21942959550934518,0.21942959550934518
avg_links_len,DummyRegressor,ko,regression,0.005216121673583984,0.021805612375279473,0.021805612375279473,0.0,0.02059435787355529,0.02059435787355529,-0.023265409790715896,0.027203807172020318,0.027203807172020318,-0.18216445654284463,739,72,110,,,,,,,,,,,,,0.005225261052449544,0.021805612375279473,0.021805612375279473,0.0,0.02059435787355529,0.02059435787355529,-0.023265409790715896,0.02720380717202031,0.02720380717202031,-0.18216445654284433,739.0,72.0,110.0,,,,,,,,,,,,,,,,,6.938893903907228e-18,-6.938893903907228e-18,-3.0531133177191805e-16,-3.0531133177191805e-16
avg_links_len,Ridge,ko,regression,0.0029935836791992188,0.004358377345288723,0.004358377345288723,0.8001258909733846,0.013200946407260605,0.013200946407260605,0.34408871021921084,0.02197947057859157,0.02197947057859157,0.04486351019409651,739,72,110,,,,,,,,,,,,,0.0031665960947672525,0.010742739703791715,0.010742739703791715,0.5073406094308769,0.023435543684904858,0.023435543684904858,-0.16443451937851003,0.02856510334200583,0.02856510334200583,-0.24132073333927587,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.00658563276341426,0.00658563276341426,0.28618424353337235,0.28618424353337235
avg_links_len,XGBRegressor,ko,regression,0.5013892650604248,0.0014487754501360066,0.0014487754501360066,0.933559515541125,0.015489499403284646,0.015489499403284646,0.2303780942494188,0.029543332902845113,0.029543332902845113,-0.28383052654032204,739,72,110,,,,,,,,,,,,,0.4432648817698161,0.007054030189304006,0.007054030189304006,0.6765039170694881,0.021734282833338777,0.021734282833338777,-0.07990450425849316,0.030721230798579347,0.030721230798579347,-0.33501707616436893,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.001177897895734234,0.001177897895734234,0.051186549624046895,0.051186549624046895
avg_subordinate_chain_len,DummyRegressor,ko,regression,0.005411624908447266,0.06427882891886595,0.06427882891886595,0.0,0.07243360562105283,0.07243360562105283,-0.10464286025667979,0.05401108594151045,0.05401108594151045,-0.06888311102662614,739,72,110,,,,,,,,,,,,,0.005436023076375325,0.06427882891886595,0.06427882891886595,0.0,0.07243360562105283,0.07243360562105283,-0.10464286025667979,0.05401108594151046,0.05401108594151046,-0.06888311102662614,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-6.938893903907228e-18,6.938893903907228e-18,0.0,0.0
avg_subordinate_chain_len,Ridge,ko,regression,0.0030426979064941406,0.014511939361553025,0.014511939361553025,0.7742345402734345,0.04285553044799126,0.04285553044799126,0.34643518949542806,0.04421594144677074,0.04421594144677074,0.12496347320666845,739,72,110,,,,,,,,,,,,,0.0030482610066731772,0.03188699109190409,0.03188699109190409,0.5039270063219026,0.08123272023382093,0.08123272023382093,-0.23883304794974416,0.06452143651536278,0.06452143651536278,-0.2768836728284314,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.02030549506859204,0.02030549506859204,0.40184714603509986,0.40184714603509986
avg_subordinate_chain_len,XGBRegressor,ko,regression,0.4121367931365967,0.004870504322804889,0.004870504322804889,0.9242284838612642,0.056347521031079886,0.056347521031079886,0.14067667532963024,0.06307287154059908,0.06307287154059908,-0.2482164722017608,739,72,110,,,,,,,,,,,,,0.46698538462320965,0.02223412324862851,0.02223412324862851,0.6540988125858225,0.08302666736496671,0.08302666736496671,-0.2661914939791406,0.06409219343684806,0.06409219343684806,-0.2683889227386753,739.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.0010193218962489814,0.0010193218962489814,0.02017245053691452,0.02017245053691452
lang_norm_complexity_score,DummyRegressor,ru,regression,0.009230375289916992,0.019937197409297187,0.019937197409297187,0.0,0.05951573909938417,0.05951573909938417,-0.27938139357749536,0.05642404016160833,0.05642404016160833,-0.4271931133613931,1194,72,110,,,,,,,,,,,,,0.009361664454142252,0.019937197409297187,0.019937197409297187,0.0,0.05951573909938417,0.05951573909938417,-0.27938139357749536,0.056424040161608326,0.056424040161608326,-0.4271931133613931,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,6.938893903907228e-18,-6.938893903907228e-18,0.0,0.0
lang_norm_complexity_score,Ridge,ru,regression,0.0038661956787109375,0.0037134484251506927,0.0037134484251506927,0.8137427067146847,0.030780621830328703,0.030780621830328703,0.3383236863326581,0.032490869184448136,0.032490869184448136,0.17817397310869,1194,72,110,,,,,,,,,,,,,0.003561258316040039,0.009857593116507706,0.009857593116507706,0.5055677629037832,0.06450837505071043,0.06450837505071043,-0.38670570203255056,0.061117307585021576,0.061117307585021576,-0.5459049058291771,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.02862643840057344,0.02862643840057344,0.724078878937867,0.724078878937867
lang_norm_complexity_score,XGBRegressor,ru,regression,0.542388916015625,0.0027404192586020703,0.0027404192586020703,0.862547418157973,0.032076510334135944,0.032076510334135944,0.31046659062973136,0.03895303947511962,0.03895303947511962,0.014719443624460982,1194,72,110,,,,,,,,,,,,,0.4589239756266276,0.009636120201368212,0.009636120201368212,0.5166762908775402,0.06356000003116728,0.06356000003116728,-0.36631893758170353,0.06131816966886385,0.06131816966886385,-0.5509855236292146,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.022365130193744233,0.022365130193744233,0.5657049672536756,0.5657049672536756
question_type,DummyClassifier,ru,classification,0.009411096572875977,0.5,,,0.5,,,0.5,,,1194,72,110,0.5,0.25,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.009268522262573242,0.5,,,0.5,,,0.5,,,1194.0,72.0,110.0,0.5,0.25,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,,,,
question_type,LogisticRegression,ru,classification,0.0030672550201416016,0.981574539363484,,,0.9305555555555556,,,0.8636363636363636,,,1194,72,110,0.981574539363484,0.9815799441646441,0.981574539363484,0.9815744876658213,0.9305555555555556,0.9335664335664335,0.9305555555555556,0.9304347826086956,0.8636363636363636,0.8928571428571429,0.8636363636363636,0.8610526315789473,0.0030700365702311196,0.8414293690675599,,,0.5,,,0.4666666666666666,,,1194.0,72.0,110.0,0.8414293690675599,0.8414741412799431,0.8414293690675599,0.8414234886713473,0.5,0.4998258513931888,0.5,0.4987962752668635,0.4666666666666666,0.4677771992749431,0.4666666666666666,0.46423262105982804,0.39696969696969703,0.39696969696969703,0.39682001051911925,0.39682001051911925,,,,
question_type,XGBClassifier,ru,classification,0.3721601963043213,0.9715242881072027,,,0.8611111111111112,,,0.7727272727272727,,,1194,72,110,0.9715242881072027,0.9730586370839935,0.9715242881072027,0.9715011793777377,0.8611111111111112,0.891304347826087,0.8611111111111112,0.8583792289535799,0.7727272727272727,0.84375,0.7727272727272727,0.7603485838779956,0.36130762100219727,0.8796761585706309,,,0.5,,,0.48787878787878786,,,1194.0,72.0,110.0,0.8796761585706309,0.8830054114473186,0.8796761585706309,0.8794087541015827,0.5,0.4997782896926601,0.5,0.49793701991830774,0.48787878787878786,0.48178128682630833,0.48787878787878786,0.4795082390541007,0.28484848484848485,0.28484848484848485,0.2808403448238949,0.2808403448238949,,,,
avg_verb_edges,DummyRegressor,ru,regression,0.009419679641723633,0.051826747787654066,0.051826747787654066,0.0,0.048883005376313925,0.048883005376313925,-0.004317869396176732,0.04437463194433922,0.04437463194433922,-0.08423041640646156,1194,72,110,,,,,,,,,,,,,0.009245157241821289,0.05182674778765408,0.05182674778765408,0.0,0.048883005376313925,0.048883005376313925,-0.004317869396176732,0.04437463194433922,0.04437463194433922,-0.08423041640646156,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
avg_verb_edges,Ridge,ru,regression,0.003825664520263672,0.012232931505972336,0.012232931505972336,0.7639649017512458,0.04067723014719387,0.04067723014719387,0.16427255648723305,0.04668776948673784,0.04668776948673784,-0.14074861094486635,1194,72,110,,,,,,,,,,,,,0.0034137566884358725,0.025708443203496554,0.025708443203496554,0.5039541491426421,0.05515868092252108,0.05515868092252108,-0.13325374486185435,0.05190379025402445,0.05190379025402445,-0.2681945889891162,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.005216020767286611,0.005216020767286611,0.12744597804424984,0.12744597804424984
avg_verb_edges,XGBRegressor,ru,regression,0.7614419460296631,0.00893788881680328,0.00893788881680328,0.8275429349064342,0.030241327225491103,0.030241327225491103,0.378681709665617,0.044115895196855784,0.044115895196855784,-0.0779085554879193,1194,72,110,,,,,,,,,,,,,0.5069104035695394,0.025922530342234917,0.025922530342234917,0.49982332581536104,0.050838526320912014,0.050838526320912014,-0.04449470822838945,0.048006597224992544,0.048006597224992544,-0.17297227309512117,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.0038907020281367596,0.0038907020281367596,0.09506371760720186,0.09506371760720186
lexical_density,DummyRegressor,ru,regression,0.009279251098632812,0.0235985554103572,0.0235985554103572,0.0,0.056837544487279144,0.056837544487279144,-0.2947112576047186,0.07128901689054123,0.07128901689054123,-0.7733627706830648,1194,72,110,,,,,,,,,,,,,0.009479045867919922,0.023598555410357203,0.023598555410357203,0.0,0.056837544487279144,0.056837544487279144,-0.2947112576047186,0.07128901689054123,0.07128901689054123,-0.7733627706830649,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16
lexical_density,Ridge,ru,regression,0.003668069839477539,0.004172278461137153,0.004172278461137153,0.8231977174625708,0.03735199292694898,0.03735199292694898,0.14915314915977473,0.049758849047316055,0.049758849047316055,-0.23778520537090886,1194,72,110,,,,,,,,,,,,,0.0034394264221191406,0.011602176477277385,0.011602176477277385,0.5083522581985976,0.06199476222422398,0.06199476222422398,-0.4121883217913254,0.07454202876016987,0.07454202876016987,-0.8542836529424879,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.024783179712853813,0.024783179712853813,0.616498447571579,0.616498447571579
lexical_density,XGBRegressor,ru,regression,0.5447216033935547,0.00416178798103648,0.00416178798103648,0.8236422565421142,0.04788938743252501,0.04788938743252501,-0.090879797640818,0.06142088928140789,0.06142088928140789,-0.5278863862176106,1194,72,110,,,,,,,,,,,,,0.43761618932088214,0.011961827339586853,0.011961827339586853,0.4931118819952467,0.05804028810919576,0.05804028810919576,-0.3221087414572492,0.07117521615423734,0.07117521615423734,-0.7705318999846024,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.009754326872829455,0.009754326872829455,0.24264551376699173,0.24264551376699173
n_tokens,DummyRegressor,ru,regression,0.009091377258300781,0.014568316505054586,0.014568316505054586,0.0,0.02029811104938428,0.02029811104938428,-0.031299160718401664,0.011949370947358994,0.011949370947358994,-0.050449761491098144,1194,72,110,,,,,,,,,,,,,0.009327570597330729,0.014568316505054586,0.014568316505054586,0.0,0.02029811104938428,0.02029811104938428,-0.031299160718401664,0.011949370947358992,0.011949370947358992,-0.050449761491098144,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,1.734723475976807e-18,-1.734723475976807e-18,0.0,0.0
n_tokens,Ridge,ru,regression,0.003396272659301758,0.003026334975478547,0.003026334975478547,0.792265978403988,0.010728799011164691,0.010728799011164691,0.45489502009270977,0.01298312918388097,0.01298312918388097,-0.1413257664103338,1194,72,110,,,,,,,,,,,,,0.003194014231363932,0.007261269800724492,0.007261269800724492,0.5015711116514293,0.02413386035504596,0.02413386035504596,-0.22618453847748543,0.014155387423034895,0.014155387423034895,-0.2443770812577796,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.0011722582391539248,0.0011722582391539248,0.10305131484744581,0.10305131484744581
n_tokens,XGBRegressor,ru,regression,0.576728105545044,0.0013293339722178547,0.0013293339722178547,0.9087517097973103,0.007151856247705988,0.007151856247705988,0.636631047692412,0.007083007769273726,0.007083007769273726,0.3773443091983333,1194,72,110,,,,,,,,,,,,,0.4771849314371745,0.00659917358823096,0.00659917358823096,0.5470187934246673,0.023829780038235684,0.023829780038235684,-0.21073493458309045,0.013400370565369668,0.013400370565369668,-0.17800477751475405,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.006317362796095942,0.006317362796095942,0.5553490867130874,0.5553490867130874
avg_max_depth,DummyRegressor,ru,regression,0.00933384895324707,0.0213245005211709,0.0213245005211709,0.0,0.038035144928298674,0.038035144928298674,-0.05585076556281998,0.02456588892606528,0.02456588892606528,-0.00713771953755904,1194,72,110,,,,,,,,,,,,,0.009473005930582682,0.021324500521170905,0.021324500521170905,0.0,0.038035144928298674,0.038035144928298674,-0.05585076556281998,0.024565888926065278,0.024565888926065278,-0.00713771953755904,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,3.469446951953614e-18,-3.469446951953614e-18,0.0,0.0
avg_max_depth,Ridge,ru,regression,0.0034227371215820312,0.00609599846087731,0.00609599846087731,0.7141317117920196,0.019206111627845773,0.019206111627845773,0.4668407941135979,0.019399009863624552,0.019399009863624552,0.2046909186091984,1194,72,110,,,,,,,,,,,,,0.0035514036814371743,0.01052997591811436,0.01052997591811436,0.506202928051692,0.042960694602906434,0.042960694602906434,-0.19258339546488057,0.02735831446478459,0.02735831446478459,-0.12161992278729324,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.007959304601160039,0.007959304601160039,0.32631084139649164,0.32631084139649164
avg_max_depth,XGBRegressor,ru,regression,0.40973496437072754,0.004818392417123253,0.004818392417123253,0.7740443011858793,0.01961806377958742,0.01961806377958742,0.4554050549935912,0.01731582448491832,0.01731582448491832,0.2900961151399891,1194,72,110,,,,,,,,,,,,,0.3988337516784668,0.009855148041733416,0.009855148041733416,0.5378485872647167,0.040668715967709664,0.040668715967709664,-0.12895836127115956,0.026495683215675195,0.026495683215675195,-0.08625427932759104,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.009179858730756874,0.009179858730756874,0.3763503944675802,0.3763503944675802
avg_links_len,DummyRegressor,ru,regression,0.009125471115112305,0.03333869001975259,0.03333869001975259,0.0,0.029881297696606985,0.029881297696606985,-0.001219235532070373,0.016989495620570238,0.016989495620570238,-0.008575038615093566,1194,72,110,,,,,,,,,,,,,0.009413878122965494,0.03333869001975259,0.03333869001975259,0.0,0.029881297696606992,0.029881297696606992,-0.001219235532070595,0.01698949562057024,0.01698949562057024,-0.008575038615093566,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-3.469446951953614e-18,3.469446951953614e-18,0.0,0.0
avg_links_len,Ridge,ru,regression,0.0031976699829101562,0.005752479893401509,0.005752479893401509,0.827453331549822,0.02446348327984107,0.02446348327984107,0.18031304140197124,0.0220212725239988,0.0220212725239988,-0.3072845882107549,1194,72,110,,,,,,,,,,,,,0.0032416979471842446,0.016534048873034665,0.016534048873034665,0.5040582319449706,0.03405375798173501,0.03405375798173501,-0.14102399031145066,0.021441524533390228,0.021441524533390228,-0.2728680660800387,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0005797479906085728,-0.0005797479906085728,-0.034416522130716165,-0.034416522130716165
avg_links_len,XGBRegressor,ru,regression,0.4436030387878418,0.004141544425686602,0.004141544425686602,0.8757736304805974,0.012455907084482744,0.012455907084482744,0.5826455097229462,0.019714823652610573,0.019714823652610573,-0.17036311558577522,1194,72,110,,,,,,,,,,,,,0.48857633272806805,0.0161804162902895,0.0161804162902895,0.5146655048322869,0.0329314711011629,0.0329314711011629,-0.10342002732353572,0.01904740809944594,0.01904740809944594,-0.1307422414681044,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0006674155531646332,-0.0006674155531646332,-0.03962087411767082,-0.03962087411767082
avg_subordinate_chain_len,DummyRegressor,ru,regression,0.009547233581542969,0.013649601168881819,0.013649601168881819,0.0,0.06381058757576735,0.06381058757576735,-0.17346330873018267,0.053977569548340654,0.053977569548340654,-0.42923080564616756,1194,72,110,,,,,,,,,,,,,0.009281794230143229,0.013649601168881817,0.013649601168881817,0.0,0.06381058757576735,0.06381058757576735,-0.17346330873018267,0.053977569548340654,0.053977569548340654,-0.42923080564616756,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
avg_subordinate_chain_len,Ridge,ru,regression,0.0036211013793945312,0.0033651639705066985,0.0033651639705066985,0.7534606375035664,0.04021107386544985,0.04021107386544985,0.2605267937751454,0.03519181034683179,0.03519181034683179,0.06818295312268752,1194,72,110,,,,,,,,,,,,,0.003450632095336914,0.006702494430158673,0.006702494430158673,0.5089604196319719,0.0697051121621773,0.0697051121621773,-0.28186237834142713,0.06031352105181215,0.06031352105181215,-0.5969956225435226,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.025121710704980357,0.025121710704980357,0.6651785756662101,0.6651785756662101
avg_subordinate_chain_len,XGBRegressor,ru,regression,0.42501044273376465,0.0005684342830882868,0.0005684342830882868,0.9583552459844618,0.0529528745062378,0.0529528745062378,0.026207755083241024,0.04633715242822043,0.04633715242822043,-0.2269260407700342,1194,72,110,,,,,,,,,,,,,0.44652946790059406,0.003496874443658709,0.003496874443658709,0.743811236651307,0.06600362126278454,0.06600362126278454,-0.21379273781541527,0.059816646092439335,0.059816646092439335,-0.5838392502868238,1194.0,72.0,110.0,,,,,,,,,,,,,,,,,-0.013479493664218904,0.013479493664218904,0.3569132095167896,0.3569132095167896
